our_dpi	aguzzi_dpi	gene	this_study_log2fc	sorce_nuvolone_log2fc	this_study_padj	sorce_nuvolone_p_bonf	celltype
89	84	Lingo3	0.01093634649227728	-0.03789	0.999662388620542	1	0_none
89	84	Uso1	0.00788968315613273	-0.08649	0.999662388620542	1	0_none
89	84	Crtam	0.01674009977875243	-0.4317	0.999662388620542	1	0_none
89	84	Slc29a1	-0.01465922742558195	-0.1022	0.999662388620542	1	0_none
89	84	St3gal1	-0.01368304176133669	-0.2812	0.999662388620542	1	0_none
89	84	Atl1	0.01255426900111758	0.01455	0.999662388620542	1	0_none
89	84	Slc35c2	-0.01427771980111371	0.2943	0.999662388620542	1	0_none
89	84	D3Ertd254e	-0.0154968929795592	-0.2623	0.999662388620542	1	0_none
89	84	Fdft1	-0.01290723034397728	-0.02463	0.999662388620542	1	0_none
89	84	Smyd3	-0.01060917518992127	0.0761	0.999662388620542	1	0_none
89	84	S100a10	-0.00989881426011821	-0.2454	0.999662388620542	1	0_none
89	84	Cxxc4	0.01394914987364177	-0.0202	0.999662388620542	1	0_none
89	84	Bub3	-0.0069881375435351	0.04886	0.999662388620542	1	0_none
89	84	Begain	0.01157719544346038	0.4966	0.999662388620542	0.046937948	0_none
89	84	Thnsl1	0.0146677910147764	-0.1784	0.999662388620542	1	0_none
89	84	Opcml	-0.00871000760804486	-0.04957	0.999662388620542	1	0_none
89	84	Frmd5	0.0114521750465115	0.009243	0.999662388620542	1	0_none
89	84	Cblb	-0.01715582784567967	-0.233	0.999662388620542	1	0_none
89	84	Pkd2	0.0128352630804624	-0.07542	0.999662388620542	1	0_none
89	84	Ddx24	-0.00821836773232132	-0.01899	0.999662388620542	1	0_none
89	84	Acbd5	0.01071637549254876	-0.1002	0.999662388620542	1	0_none
89	84	Lsm4	0.01136401223924013	0.2192	0.999662388620542	1	0_none
89	84	Nek9	0.00894989618166414	-0.02413	0.999662388620542	1	0_none
89	84	Rapgef6	0.0144034931410788	0.04292	0.999662388620542	1	0_none
89	84	Pfn2	0.00812201301792638	0.005378	0.999662388620542	1	0_none
89	84	Sacs	-0.01236249432804688	-0.2024	0.999662388620542	1	0_none
89	84	Syt11	0.0056462936256833	0.05829	0.999662388620542	1	0_none
89	84	Rprml	0.01221981297573019	0.8856	0.999662388620542	0.13922747200000002	0_none
89	84	Necap1	0.00737685115606494	-0.0337	0.999662388620542	1	0_none
89	84	Por	-0.00965546875664845	0.1514	0.999662388620542	1	0_none
89	84	Rnf112	-0.00584311368117333	0.1194	0.999662388620542	1	0_none
89	84	Gramd1b	0.00760253858923002	-0.01531	0.999662388620542	1	0_none
89	84	Rab11fip4	-0.00849794966636133	0.155	0.999662388620542	1	0_none
89	84	Dcun1d1	-0.00875032640437046	-0.1878	0.999662388620542	1	0_none
89	84	Gnpat	-0.01219851016903123	0.0238	0.999662388620542	1	0_none
89	84	Mgat4c	0.01941276199168329	0.06055	0.999662388620542	1	0_none
89	84	Numb	0.01975446014020305	-0.201	0.999662388620542	1	0_none
89	84	Coro7	-0.01510310077881799	0.3456	0.999662388620542	1	0_none
89	84	Chmp6	0.01728160196212178	0.2597	0.999662388620542	1	0_none
89	84	Irf2	-0.01559452073032034	0.07477	0.999662388620542	1	0_none
89	84	Phf21a	0.00990789413293074	0.001818	0.999662388620542	1	0_none
89	84	Hnrnpul1	-0.00907351411800227	0.06937	0.999662388620542	1	0_none
89	84	Dirc2	-0.00899870897212766	0.06638	0.999662388620542	1	0_none
89	84	Commd3	-0.00854761825879054	-0.05698	0.999662388620542	1	0_none
89	84	Hist2h2be	0.01794835955768978	-0.1125	0.999662388620542	1	0_none
89	84	Pcdh9	-0.00761682305866185	-0.129	0.999662388620542	1	0_none
89	84	Mettl14	-0.01387018180665006	0.02128	0.999662388620542	1	0_none
89	84	Acox3	-0.01164248477118416	0.1687	0.999662388620542	1	0_none
89	84	Zfp12	-0.01621247555256697	-0.2778	0.999662388620542	1	0_none
89	84	2010320M18Rik	0.01550941835928656	-0.1296	0.999662388620542	1	0_none
89	84	Aldh7a1	-0.01163676246144136	0.04927	0.999662388620542	1	0_none
89	84	Rad17	-0.01342336405749582	-0.2116	0.999662388620542	1	0_none
89	84	Ube2n	-0.00647254894381861	-0.09113	0.999662388620542	1	0_none
89	84	Zfp560	0.01899967106685004	-0.2318	0.999662388620542	1	0_none
89	84	Timm8b	-0.00765878817048275	0.1028	0.999662388620542	1	0_none
89	84	Prkcz	-0.00665268343016318	0.09618	0.999662388620542	1	0_none
89	84	Plcb4	-0.01271849255603251	-0.4166	0.999662388620542	1	0_none
89	84	Kdm3a	0.01608491262586185	-0.1364	0.999662388620542	1	0_none
89	84	Rps21	-0.01124632788486266	0.3296	0.999662388620542	1	0_none
89	84	Wnt7b	-0.01849172944586759	0.5901	0.999662388620542	0.11669165799999999	0_none
89	84	Myo5b	0.0178562769733433	0.3538	0.999662388620542	1	0_none
89	84	Slc30a4	0.01438463322869557	-0.1894	0.999662388620542	1	0_none
89	84	Prpf6	0.00872912493183725	-0.04508	0.999662388620542	1	0_none
89	84	Xpa	0.01406464409249893	-0.2563	0.999662388620542	1	0_none
89	84	Sfr1	-0.00728784134677924	0.06926	0.999662388620542	1	0_none
89	84	Gcn1l1	-0.0179576088657567	0.2341	0.999662388620542	1	0_none
89	84	Rit2	0.00964726455247398	-0.06216	0.999662388620542	1	0_none
89	84	Fam92a	-0.01255035446316246	-0.1306	0.999662388620542	1	0_none
89	84	Snrnp27	-0.01111636982906546	-0.03734	0.999662388620542	1	0_none
89	84	Mtmr4	-0.00922300175091823	-0.09268	0.999662388620542	1	0_none
89	84	Cadm3	0.01265327069717925	0.2249	0.999662388620542	1	0_none
89	84	Nudt3	-0.00743500929961152	0.126	0.999662388620542	1	0_none
89	84	Grik2	-0.01828903546283848	-0.2027	0.999662388620542	1	0_none
89	84	Xist	-0.02529388779744919	-0.9389	0.999662388620542	1	0_none
89	84	Nudt21	-0.0130105608869963	-0.1617	0.999662388620542	1	0_none
89	84	9430015G10Rik	0.01929935549036519	0.03909	0.999662388620542	1	0_none
89	84	Nhs	-0.01836988039530876	0.1214	0.999662388620542	1	0_none
89	84	Hnrnpm	0.01133405352221584	-6.444e-4	0.999662388620542	1	0_none
89	84	Cpeb3	-0.01696391863981878	0.09475	0.999662388620542	1	0_none
89	84	Ndufb2	0.01112448900695108	0.09522	0.999662388620542	1	0_none
89	84	Naa40	-0.012946402132348791	0.04184	0.999662388620542	1	0_none
89	84	Fos	-0.02430011339972852	-1.581	0.999662388620542	7.546931499999999e-8	0_none
89	84	Ttr	-0.01645000493047205	-0.7445	0.999662388620542	1	0_none
89	84	Atp6ap1	0.00940266874380013	0.01753	0.999662388620542	1	0_none
89	84	Zcchc2	0.01649743326436086	-0.3726	0.999662388620542	1	0_none
89	84	Btf3l4	-0.01839025490729788	-0.07169	0.999662388620542	1	0_none
89	84	Zfp260	-0.0135493322135259	-0.3118	0.999662388620542	1	0_none
89	84	Paf1	0.01757873484122932	-0.02901	0.999662388620542	1	0_none
89	84	Fxyd6	-0.00804269018912166	0.184	0.999662388620542	1	0_none
89	84	Rab7	-0.00926497903878065	0.03857	0.999662388620542	1	0_none
89	84	Rpl27a	-0.01009430188747237	0.05104	0.999662388620542	1	0_none
89	84	Mfap1b	0.01634053924550124	-0.02291	0.999662388620542	1	0_none
89	84	Pja2	0.00805855218644394	-0.04131	0.999662388620542	1	0_none
89	84	Mmp17	-0.01068411904467261	0.2098	0.999662388620542	1	0_none
89	84	Wdfy1	-0.01231057834247539	-0.07453	0.999662388620542	1	0_none
89	84	Kdelr1	0.01105946783551191	0.07564	0.999662388620542	1	0_none
89	84	Ptpn1	-0.01030378544700393	0.08766	0.999662388620542	1	0_none
89	84	Gas7	0.00830443605053088	0.01255	0.999662388620542	1	0_none
89	84	Fkbp9	-0.01859766081927758	-0.1932	0.999662388620542	1	0_none
89	84	Magi1	-0.01158175981290766	-0.09409	0.999662388620542	1	0_none
89	84	Tex2	0.01572783182423371	0.02198	0.999662388620542	1	0_none
89	84	Cenpb	-0.01333772297661202	0.3618	0.999662388620542	1	0_none
89	84	Ppp2r5d	-0.02427125600178225	0.05062	0.999662388620542	1	0_none
89	84	Hsd11b1	-0.01828809301570843	0.08846	0.999662388620542	1	0_none
89	84	Caln1	-0.01432112571008131	0.5407	0.999662388620542	1	0_none
89	84	Rcor3	-0.02181908969529822	0.09825	0.999662388620542	1	0_none
89	84	Ddit4	-0.01574029361737343	0.01531	0.999662388620542	1	0_none
89	84	Nrip3	-0.0095469002672145	0.2611	0.999662388620542	1	0_none
89	84	Sgms1	0.01639294036329477	-0.08594	0.999662388620542	1	0_none
89	84	Prr18	0.0113964218477254	0.1288	0.999662388620542	1	0_none
89	84	Sertad2	-0.01792122689832079	-0.1668	0.999662388620542	1	0_none
89	84	Gatad2a	0.01406525236465391	0.05733	0.999662388620542	1	0_none
89	84	Dad1	0.01095625611899002	0.08907	0.999662388620542	1	0_none
89	84	Slc29a2	0.01975149489145601	0.1672	0.999662388620542	1	0_none
89	84	Immt	0.00938779877762584	-0.0513	0.999662388620542	1	0_none
89	84	Eef1d	-0.00973384063741883	0.1717	0.999662388620542	1	0_none
89	84	Znfx1	0.01875748392142764	-0.1669	0.999662388620542	1	0_none
89	84	Hdlbp	-0.00983569226382665	0.0219	0.999662388620542	1	0_none
89	84	Trio	-0.01195572005770097	0.1873	0.999662388620542	1	0_none
89	84	Ndufb11	0.0076121046917655	0.1475	0.999662388620542	1	0_none
89	84	Ddx28	0.02294129290681347	0.005812	0.999662388620542	1	0_none
89	84	Cgn	0.02472096743674956	-0.3661	0.999662388620542	1	0_none
89	84	Kcnt1	-0.01168004402874945	0.2124	0.999662388620542	1	0_none
89	84	Cyth2	-0.01202612998499265	0.04136	0.999662388620542	1	0_none
89	84	Atxn1l	0.02194218289644889	-0.111	0.999662388620542	1	0_none
89	84	Lman2l	-0.01779927027525708	-0.06306	0.999662388620542	1	0_none
89	84	Acta2	-0.02512843388102247	-0.2353	0.999662388620542	1	0_none
89	84	Tspyl4	0.03196027459107634	0.00289	0.999662388620542	1	0_none
89	84	Rgs2	0.01301110884363574	-0.1595	0.999662388620542	1	0_none
89	84	Fam135b	0.01908462506479248	-0.224	0.999662388620542	1	0_none
89	84	Cntnap4	-0.02033447625005337	-0.1216	0.999662388620542	1	0_none
89	84	Clpp	-0.01339320864980616	0.3756	0.999662388620542	1	0_none
89	84	Atp5a1	0.0108138376431	0.09361	0.999662388620542	1	0_none
89	84	Gpaa1	-0.01509229878278509	0.3433	0.999662388620542	1	0_none
89	84	Rab9	-0.01573630970130879	-0.1216	0.999662388620542	1	0_none
89	84	Peg3	0.01067308378046908	0.02244	0.999662388620542	1	0_none
89	84	Dffa	-0.01674138749880301	0.08666	0.999662388620542	1	0_none
89	84	Rmnd5b	0.01702367714540261	0.1352	0.999662388620542	1	0_none
89	84	Slc30a1	-0.01482730534163092	-0.3771	0.999662388620542	1	0_none
89	84	Frat2	-0.01927671461980778	0.4378	0.999662388620542	1	0_none
89	84	Idh3g	0.01087032125113677	0.06526	0.999662388620542	1	0_none
89	84	Ccdc85c	-0.01808530210417689	0.4133	0.999662388620542	1	0_none
89	84	Tdrd7	0.01933362818515067	-0.09418	0.999662388620542	1	0_none
89	84	Ube2k	0.0149556274345159	-0.07285	0.999662388620542	1	0_none
89	84	Suclg2	0.02077641207393773	-0.1118	0.999662388620542	1	0_none
89	84	Camk2n2	-0.01022272002683802	0.564	0.999662388620542	1	0_none
89	84	Zranb2	0.01194368304531142	-0.1721	0.999662388620542	1	0_none
89	84	Itgb1	0.01568231580128578	-0.1897	0.999662388620542	1	0_none
89	84	Ppp1r10	-0.01383755954348746	0.2337	0.999662388620542	1	0_none
89	84	Wdr33	-0.0139635473417615	0.09617	0.999662388620542	1	0_none
89	84	Med17	-0.01765861889316994	-0.1494	0.999662388620542	1	0_none
89	84	Rras	0.02374802796072898	0.199	0.999662388620542	1	0_none
89	84	Rapgef5	-0.01707420633556838	-0.1382	0.999662388620542	1	0_none
89	84	Prmt6	-0.02060073142673161	0.07748	0.999662388620542	1	0_none
89	84	Slc8a1	0.01338549943623021	-0.1772	0.999662388620542	1	0_none
89	84	Rnft2	-0.02392633363118547	0.1931	0.999662388620542	1	0_none
89	84	Sun2	-0.01272591623352201	-0.06005	0.999662388620542	1	0_none
89	84	Mpp1	0.01944845235036306	-0.1031	0.999662388620542	1	0_none
89	84	Ift74	0.02310301405030496	-0.1266	0.999662388620542	1	0_none
89	84	Psmd6	0.01193196045956347	-0.004498	0.999662388620542	1	0_none
89	84	Snx12	-0.01441201643579294	0.03736	0.999662388620542	1	0_none
89	84	Pop5	-0.01237042369514348	0.09647	0.999662388620542	1	0_none
89	84	Ddx1	-0.01028750013511218	-0.0767	0.999662388620542	1	0_none
89	84	Nedd4l	0.01170950308665015	-0.05854	0.999662388620542	1	0_none
89	84	Tacc2	-0.01250824637530151	0.1032	0.999662388620542	1	0_none
89	84	Rpa2	-0.01538010743864594	-0.04925	0.999662388620542	1	0_none
89	84	Prkaa2	0.02244720241905495	-0.1402	0.999662388620542	1	0_none
89	84	Zfp365	0.00927430459383048	0.001021	0.999662388620542	1	0_none
89	84	Fhl1	0.01689871884582472	0.1808	0.999662388620542	1	0_none
89	84	Fam98a	-0.01624340776473165	-0.07484	0.999662388620542	1	0_none
89	84	Htatsf1	0.01621043957162107	-0.08513	0.999662388620542	1	0_none
89	84	Vps18	0.01832414292894253	0.3591	0.999662388620542	1	0_none
89	84	Zfp275	-0.02176505695239042	-0.2368	0.999662388620542	1	0_none
89	84	Ppp4r1l-ps	-0.01967729545487096	0.01858	0.999662388620542	1	0_none
89	84	Tmem126a	-0.01758951252913414	0.1198	0.999662388620542	1	0_none
89	84	Mrps12	-0.01222087268470211	0.3414	0.999662388620542	1	0_none
89	84	Ik	0.00929437387910244	-0.03606	0.999662388620542	1	0_none
89	84	Rufy3	0.0068816637947514	-0.03151	0.999662388620542	1	0_none
89	84	Ifrd1	0.01437094614881085	-0.1138	0.999662388620542	1	0_none
89	84	Cab39l	-0.02115445213365764	-0.3414	0.999662388620542	1	0_none
89	84	Adi1	-0.021008474340125972	-0.1855	0.999662388620542	1	0_none
89	84	Sec61a1	0.0202831519893617	-0.00779	0.999662388620542	1	0_none
89	84	Rpl37a	0.02443815281436039	0.1291	0.999662388620542	1	0_none
89	84	Pcmtd2	-0.01629414479124739	-0.1294	0.999662388620542	1	0_none
89	84	Scrib	-0.02743552112040503	0.3567	0.999662388620542	1	0_none
89	84	Gpr22	0.02213701562178979	-0.156	0.999662388620542	1	0_none
89	84	Trim46	-0.02237322097986015	0.3678	0.999662388620542	1	0_none
89	84	Prrg2	-0.02762745977081602	0.417	0.999662388620542	1	0_none
89	84	Lpgat1	-0.01538121616514698	-0.05487	0.999662388620542	1	0_none
89	84	Shisa9	-0.02292955973955945	-0.1557	0.999662388620542	1	0_none
89	84	Ep300	-0.02192852890833644	0.05865	0.999662388620542	1	0_none
89	84	Ppard	0.02633524198209728	0.09937	0.999662388620542	1	0_none
89	84	Mid2	0.0252550402933707	-0.149	0.999662388620542	1	0_none
89	84	Tnpo3	-0.01499858647997823	-0.03269	0.999662388620542	1	0_none
89	84	Slc9a3r1	-0.02190808543672431	0.3905	0.999662388620542	1	0_none
89	84	Sdc2	0.01949480738515759	-0.3125	0.999662388620542	1	0_none
89	84	Ndufs1	0.0107627102181117	-0.04449	0.999662388620542	1	0_none
89	84	Ppp1r1b	-0.01365269180058816	-0.09953	0.999662388620542	1	0_none
89	84	Rbmxl1	-0.03796919396918062	0.009124	0.999662388620542	1	0_none
89	84	AI504432	0.02565781416608919	-0.2297	0.999662388620542	1	0_none
89	84	Nsf	-0.00861861577267146	0.06698	0.999662388620542	1	0_none
89	84	Rnf145	0.0150688721551467	-0.04457	0.999662388620542	1	0_none
89	84	Rdh11	0.02568074930111587	-0.2301	0.999662388620542	1	0_none
89	84	Snap91	0.01075845796487092	0.1725	0.999662388620542	1	0_none
89	84	6430548M08Rik	-0.01034835024106405	0.2511	0.999662388620542	1	0_none
89	84	H2afy	0.01377156421077196	0.06955	0.999662388620542	1	0_none
89	84	Crnkl1	-0.02724545231884713	-0.1133	0.999662388620542	1	0_none
89	84	Ubap2	-0.031008799298566	0.1925	0.999662388620542	1	0_none
89	84	Etfa	0.02804784531793221	-0.06411	0.999662388620542	1	0_none
89	84	Atpif1	-0.00957758405264876	0.3654	0.999662388620542	1	0_none
89	84	Lasp1	-0.00901846637464333	0.07455	0.999662388620542	1	0_none
89	84	U2af1	0.02016191618364392	-0.03102	0.999662388620542	1	0_none
89	84	Arhgap26	0.01715158005823684	0.04774	0.999662388620542	1	0_none
89	84	Pxk	0.02338135806394451	-0.08421	0.999662388620542	1	0_none
89	84	Trpm7	-0.01984425355075298	-0.1779	0.999662388620542	1	0_none
89	84	Rap1gds1	0.00979099947029516	0.009393	0.999662388620542	1	0_none
89	84	Aqr	-0.02566998816465553	-0.08644	0.999662388620542	1	0_none
89	84	Nemf	-0.01483428829810599	-0.1529	0.999662388620542	1	0_none
89	84	Axl	-0.02219136955641004	0.07433	0.999662388620542	1	0_none
89	84	Thoc7	0.02796036741748043	-0.09726	0.999662388620542	1	0_none
89	84	Laptm4a	0.00874480032414482	-0.06237	0.999662388620542	1	0_none
89	84	Parp6	0.01433451907986914	0.02978	0.999662388620542	1	0_none
89	84	Mef2d	-0.01913246094120386	0.1501	0.999662388620542	1	0_none
89	84	Fam117b	-0.01941801759212141	-0.1402	0.999662388620542	1	0_none
89	84	Supv3l1	0.02614786351828696	-0.005995	0.999662388620542	1	0_none
89	84	Ero1lb	0.02195334957659182	-0.1374	0.999662388620542	1	0_none
89	84	Ndufa9	0.01660767491426969	0.005211	0.999662388620542	1	0_none
89	84	Smo	-0.02335575076527249	0.04469	0.999662388620542	1	0_none
89	84	E130309D02Rik	-0.0236711611117592	0.1745	0.999662388620542	1	0_none
89	84	Slc22a23	-0.01891020262040559	-0.05808	0.999662388620542	1	0_none
89	84	Rpa1	-0.02091913997512758	0.035	0.999662388620542	1	0_none
89	84	Cox8a	-0.00902105598593694	0.3882	0.999662388620542	1	0_none
89	84	Gm12669	0.15121603533617067	-0.05345	0.999662388620542	1	0_none
89	84	Slc12a9	0.02389050876376448	0.3584	0.999662388620542	1	0_none
89	84	Actr8	0.01360238085381577	-0.01194	0.999662388620542	1	0_none
89	84	Anp32b	0.01286556921970766	-0.03099	0.999662388620542	1	0_none
89	84	Lrrc28	0.02693649643746737	0.05683	0.999662388620542	1	0_none
89	84	Mrpl41	-0.01163187249121194	0.1759	0.999662388620542	1	0_none
89	84	Spink10	-0.02671472906227392	-0.09123	0.999662388620542	1	0_none
89	84	Pip4k2b	0.01302618783698043	0.0702	0.999662388620542	1	0_none
89	84	Plcl2	0.01897043667801888	0.0278	0.999662388620542	1	0_none
89	84	Ralgds	-0.01271388024886768	0.257	0.999662388620542	1	0_none
89	84	Hivep3	0.01744498226730113	0.1781	0.999662388620542	1	0_none
89	84	Ubr4	0.01306901758436842	0.1885	0.999662388620542	1	0_none
89	84	Ndufa6	0.00849617286885413	0.2769	0.999662388620542	1	0_none
89	84	Krr1	-0.01991351753767651	-0.1218	0.999662388620542	1	0_none
89	84	Phactr3	-0.01848790324549901	0.2381	0.999662388620542	1	0_none
89	84	Acsl5	0.01751537381261219	-0.09367	0.999662388620542	1	0_none
89	84	Hint1	-0.0091286274976722	0.1982	0.999662388620542	1	0_none
89	84	Mgat1	0.01937395645964966	0.1981	0.999662388620542	1	0_none
89	84	Rabac1	-0.01621529525587872	0.4651	0.999662388620542	1	0_none
89	84	Gabra3	0.01582026320143766	-0.02692	0.999662388620542	1	0_none
89	84	Vmn1r38	-0.02501352253122251	0	0.999662388620542	1	0_none
89	84	Guf1	-0.02775555004825849	-0.03019	0.999662388620542	1	0_none
89	84	Acad11	-0.02716110141092916	-0.009311	0.999662388620542	1	0_none
89	84	Pik3ip1	0.01666351403142796	0.03797	0.999662388620542	1	0_none
89	84	Slc45a4	0.0213717047696177	0.3352	0.999662388620542	1	0_none
89	84	Slc30a3	0.01757146883482898	0.1326	0.999662388620542	1	0_none
89	84	BC031181	-0.01756870430058291	0.1208	0.999662388620542	1	0_none
89	84	Rrn3	0.01916903060102224	-0.06527	0.999662388620542	1	0_none
89	84	Epn1	0.01176705593252996	0.4459	0.999662388620542	0.39565984	0_none
89	84	Pelp1	-0.02996699088583421	0.1766	0.999662388620542	1	0_none
89	84	Jakmip1	0.02205554963535772	0.1148	0.999662388620542	1	0_none
89	84	Uxt	0.04179465717130664	0.1135	0.999662388620542	1	0_none
89	84	Ak2	-0.01855771676295249	0.0459	0.999662388620542	1	0_none
89	84	Cog3	-0.03322041752052063	-0.03367	0.999662388620542	1	0_none
89	84	Glo1	0.01165464715940208	-0.06201	0.999662388620542	1	0_none
89	84	Ppp1r26	-0.02627124575664399	0.1908	0.999662388620542	1	0_none
89	84	Csmd1	0.0277176197610436	0.02608	0.999662388620542	1	0_none
89	84	Maob	-0.02059345676297975	-0.2055	0.999662388620542	1	0_none
89	84	Tpi1	-0.00945863212341716	0.1608	0.999662388620542	1	0_none
89	84	Plxna3	0.02397061394982153	0.2182	0.999662388620542	1	0_none
89	84	AU040320	0.01631058625156465	0.04843	0.999662388620542	1	0_none
89	84	Sp1	-0.02046530525548609	-0.2969	0.999662388620542	1	0_none
89	84	Elp2	0.01401102929145975	0.007738	0.999662388620542	1	0_none
89	84	Rpl9	0.01668047171636121	-0.05839	0.999662388620542	1	0_none
89	84	Rps18	-0.0241444966405695	0.06882	0.999662388620542	1	0_none
89	84	Prr12	-0.01762807056637784	0.3834	0.999662388620542	1	0_none
89	84	Nsun2	-0.01278226537624876	-0.006356	0.999662388620542	1	0_none
89	84	Cdc7	-0.02884612837678588	-0.07342	0.999662388620542	1	0_none
89	84	Cox7a2	0.01504702128013698	0.07471	0.999662388620542	1	0_none
89	84	Sh3gl2	-0.01003998838389599	0.2074	0.999662388620542	1	0_none
89	84	Sdhaf1	-0.02931854937178692	0.02749	0.999662388620542	1	0_none
89	84	Pde10a	0.0244290426938608	0.08698	0.999662388620542	1	0_none
89	84	Tspan13	-0.0132058252450867	-0.07147	0.999662388620542	1	0_none
89	84	Kif5a	-0.01064122602971059	0.2733	0.999662388620542	1	0_none
89	84	Trib1	-0.01934283715216566	-0.1215	0.999662388620542	1	0_none
89	84	Dgkg	0.03405957792623358	0.2538	0.999662388620542	1	0_none
89	84	Ell	0.02482652709365577	0.1697	0.999662388620542	1	0_none
89	84	Gmcl1	-0.02126447620393528	-0.03984	0.999662388620542	1	0_none
89	84	Mrap2	-0.02363986341093477	-0.289	0.999662388620542	1	0_none
89	84	Megf9	-0.02382686223171965	-0.1082	0.999662388620542	1	0_none
89	84	Nfrkb	0.02517817420701053	0.02269	0.999662388620542	1	0_none
89	84	Cab39	0.01299789764111222	-0.118	0.999662388620542	1	0_none
89	84	Med4	-0.02270316024061448	0.0215	0.999662388620542	1	0_none
89	84	2300009A05Rik	-0.02263795769551278	0.2289	0.999662388620542	1	0_none
89	84	Itsn2	0.0193899969856297	-0.09318	0.999662388620542	1	0_none
89	84	Msi1	0.02791071202003036	0.2223	0.999662388620542	1	0_none
89	84	Rpp14	0.01907656365984842	-0.04495	0.999662388620542	1	0_none
89	84	Dlg4	-0.01911918661116822	0.1949	0.999662388620542	1	0_none
89	84	Gcnt2	-0.03125429827769146	-0.08307	0.999662388620542	1	0_none
89	84	U2af2	0.0114534135864987	0.1066	0.999662388620542	1	0_none
89	84	Aph1a	0.0236252630740973	0.08992	0.999662388620542	1	0_none
89	84	Bcas2	0.01950704510845449	0.02098	0.999662388620542	1	0_none
89	84	Cox7a1	0.03609450295536483	-0.4162	0.999662388620542	1	0_none
89	84	Sra1	-0.02168832612182135	-0.06347	0.999662388620542	1	0_none
89	84	Tmem126b	-0.01807103929046034	-0.07111	0.999662388620542	1	0_none
89	84	Camkv	0.01618532148667186	0.3032	0.999662388620542	1	0_none
89	84	Nhlrc1	-0.0322079645759539	-0.128	0.999662388620542	1	0_none
89	84	Phf20	-0.02573608932074428	0.02032	0.999662388620542	1	0_none
89	84	Sbf2	0.02489316870388652	-0.07074	0.999662388620542	1	0_none
89	84	Fah	-0.03428089890999425	-0.03198	0.999662388620542	1	0_none
89	84	Ap3d1	-0.01170027405982721	0.07425	0.999662388620542	1	0_none
89	84	Psma1	0.01669326491839326	-0.05403	0.999662388620542	1	0_none
