gene	gene_length_bp	base_mean	log2fold_change	padj
Mroh1	72777	20.90685655399166	0.1732411571483613	0.704241224272877
Brf2	5316	20.563138887070107	0.1500799904937284	0.7041172934873319
Chadl	18991	5.494721601119716	0.3019984677042502	0.7040482101832833
Slc43a3	21930	6.168146920552387	0.28075984310998936	0.7039261876162706
Nomo1	50514	106.89952532162292	-0.06741005707084549	0.7038729016091431
Dlc1	385392	75.00236171604473	0.08318103322699366	0.7034467660508149
C130013H08Rik	3691	2.5289581652533486	0.3888228879666787	0.7032996954401032
Mthfd2l	90251	8.722732783393479	0.21299329586572233	0.7031793921546206
Zfp281	5152	48.46224715844619	0.10280369044442426	0.7031793921546206
Tnfaip6	18677	20.975810057585345	0.14808580413602732	0.7031140291329536
Dnase1l2	3024	5.954148017222035	-0.2640023423541558	0.7028782544044905
Commd7	15848	80.85435658843082	-0.07267409600844264	0.702795719436047
Kank3	12399	24.459660469910943	-0.13656835736494605	0.70256987842105
Prrx2	46279	4.198283830543588	-0.2954817547526461	0.70256987842105
Ccdc38	43695	1.4220592491470196	0.5562104445871705	0.7024545811428257
Flot1	9561	133.72803360331952	-0.07634093759955854	0.7024545811428257
Gm30025	727	7.895023051718701	-0.21580164849669292	0.7024545811428257
Gm49484	7394	0.8704253000675831	0.7878960108592092	0.7024545811428257
Pianp	6402	237.6681230263436	0.05204429065754262	0.7024545811428257
Acot7	93721	364.0880999904447	-0.03882334087647862	0.7022398009790041
Aopep	361203	48.29693352655876	0.09322913737638482	0.7022398009790041
Chid1	46721	45.25187027932365	-0.0944853570097499	0.7022398009790041
Cntn3	410446	12.277114009543553	-0.1845171092552806	0.7022398009790041
Fam166c	18041	1.0695725925295934	-0.6202759633748632	0.7022398009790041
Gm20657	8860	5.608725786955909	-0.48743987479022577	0.7022398009790041
Gtpbp10	22084	5.877292753718279	-0.26148730704653345	0.7022398009790041
Mfap2	5566	4.078480811547774	0.3234962335708159	0.7022398009790041
Mtch2	19655	299.47124847367473	-0.06943426938123645	0.7022398009790041
Ndrg3	64711	312.8077683041699	-0.06892583501157701	0.7022398009790041
Plk2	5798	85.59183335413154	0.1034977635448775	0.7022398009790041
Rfx7	90697	40.1815091266969	0.10309388926055144	0.7022398009790041
Spag5	20928	20.86481427576915	0.14200660378273464	0.7022398009790041
Vps16	19930	73.21406067715478	-0.07879350945505373	0.7022398009790041
Yars	29847	81.62958863043309	0.07142463525940324	0.7022398009790041
1700063D05Rik	25544	3.4589664676086977	-0.3531424209428835	0.7022004082288461
9330160F10Rik	2765	9.81985127434078	0.2249627748715364	0.7022004082288461
A330033J07Rik	218392	1.1884396126872343	-0.5798379559243197	0.7022004082288461
Catsper2	21161	4.8129852214732605	0.27739861017977685	0.7022004082288461
Dnai2	30481	3.7041291108251144	0.32249664085852675	0.7022004082288461
Edf1	4235	317.3383829812458	-0.10871326476003892	0.7022004082288461
Fgf10	122324	4.804757347835317	-0.27171732078397387	0.7022004082288461
Gm12846	1771	7.246292049821267	0.2574221957083187	0.7022004082288461
Gm13787	167	2.509207711823962	0.38447583254555306	0.7022004082288461
Gm42743	9280	2.2096226542975677	0.44399191151969497	0.7022004082288461
Gm43254	2490	2.5447410818244856	0.36191386196533665	0.7022004082288461
Gm9812	969	1.3640530017567052	0.5359028790239333	0.7022004082288461
Hmgcs2	30303	19.71552944817893	0.1924688122069638	0.7022004082288461
Hpn	16565	3.3778681888183857	0.35309621283592346	0.7022004082288461
Kdsr	39268	55.51608357259837	0.08755056771515451	0.7022004082288461
Lrp5	101736	9.251615987433803	0.19664165603388412	0.7022004082288461
Ltv1	15028	22.116930074494057	0.1370063286244608	0.7022004082288461
Naca	13062	754.1415093063855	0.03775455860237721	0.7022004082288461
Nav2	701374	56.68474064282098	0.10942628836963456	0.7022004082288461
Negr1	754651	135.7533176309114	-0.07695101865043538	0.7022004082288461
Phf10	16264	37.378981559199595	-0.1018227637830705	0.7022004082288461
Phf21b	70668	21.916069100607405	-0.1467776838234373	0.7022004082288461
Ppp1r21	58249	48.98440239257761	-0.10515655993043577	0.7022004082288461
Ppp1r3e	4881	9.288917643825544	0.21100716263765315	0.7022004082288461
Ppp1r9b	15864	300.03890923128546	-0.04758955777468918	0.7022004082288461
Prr15	4366	1.1582900264464977	0.6606318217318266	0.7022004082288461
Rhbdl3	55043	25.745762573788372	0.13994576320765267	0.7022004082288461
Sec24a	71370	18.069419603983363	0.15295587253025944	0.7022004082288461
Sigmar1	17664	36.91031959742338	-0.11099549260060732	0.7022004082288461
Sp3	44019	23.583957238467303	0.14750027305705965	0.7022004082288461
Timm8a1	4609	17.324205223227334	-0.5064180530571643	0.7022004082288461
Tmem74b	10149	19.46786972258473	-0.16245739806483694	0.7022004082288461
Tspan12	81120	12.526630696986103	-0.1962836846062019	0.7022004082288461
Ubap2l	52488	39.39251442738985	0.10477536644553843	0.7022004082288461
Ugt2b5	15358	3.5814784042195047	0.35589977521962285	0.7022004082288461
Vwa3a	66424	7.61534960972245	-0.22057340081315224	0.7022004082288461
Rabggta	6847	42.987002209604846	0.09564238893959652	0.7021470591201276
Lyrm1	61102	13.013250326470676	0.1842549475588772	0.7018973078151973
Tmem263	17991	53.15505078486034	-0.08414334457285562	0.7017806931419125
N4bp2	66587	7.735903346328708	0.2470960506287234	0.701672020299461
Dipk1c	21200	7.751929896940818	-0.2594575190766609	0.7015601064508347
Serinc2	25710	24.822579983540344	0.15296899204928602	0.7015601064508347
Zfp763	16539	20.31142847651556	-0.13780620291653028	0.7015601064508347
Vps45	58634	63.79111756850173	-0.08062353440408125	0.7014668272832729
Gm39079	35788	0.8172762007617781	-0.6834028667631773	0.701363008476771
Lmo1	36635	8.852695169109012	-0.2061016647168361	0.701363008476771
Lactb2	37216	12.98100109707642	-0.16963143476101877	0.7011866577133908
Noxred1	17692	0.9317372883549448	0.6692144852716067	0.7011866577133908
Suco	60568	39.35469732344427	0.096443093932245	0.7011866577133908
Cdc6	16139	1.8766728619557451	0.4755735934691418	0.7011831621434745
Ddx25	21881	91.68623092747168	-0.06888982323337661	0.7011831621434745
D730045B01Rik	60490	5.807920506812995	0.2941038748443824	0.701094605071239
Zfp979	30576	2.029132737213058	-0.42390267347127586	0.7009295301853807
En1	5574	7.191272601405564	0.2717175814047858	0.7008748004450425
Fam111a	44028	4.461099578113491	0.28766450503756763	0.7006435438839524
Lsm12	22799	46.58227782058587	0.0985273771115584	0.700605383504429
Gm46404	4113	2.6297169588845506	0.3713350974824456	0.7004121772155262
G730003C15Rik	2308	1.9940991846944145	0.5209395256614715	0.7003535111545043
Pde4a	47534	191.4628416319564	-0.07944259083312474	0.7003535111545043
Slc17a8	47233	3.9771246414819648	0.35403557169364225	0.7001705001555341
Ccdc84	8410	4.278478663799176	-0.3181923628565706	0.6998988300856162
Gm17249	4237	0.9817822259793988	0.6745855950620209	0.6998988300856162
Gm42696	1141	3.3039105155256636	-0.3511228647991857	0.6998988300856162
Zfp429	11914	3.5302782510052784	-0.3274332345545678	0.6998988300856162
Sult2a2	46131	1.279792471615425	1.3763965638605151	0.6998979116992171
Zfp804a	206657	7.249122848672925	-0.22855942301513832	0.6998979116992171
Abcc5	95091	134.11719876699362	-0.08115780926820426	0.6993250412759453
Nlrx1	15882	9.63769402550882	0.19083029192525877	0.6991613274506119
Sae1	67572	328.3276359390177	-0.0510313409250652	0.6991613274506119
Smim14	90340	453.38773522163495	0.05643216052535223	0.6991613274506119
Gphn	458393	36.037711289122605	-0.10882657936871094	0.6989090319688457
Npvf	3767	1.4369500142772011	0.5988837442062775	0.6989090319688457
Vmn1r168	7716	1.0098664048641852	0.7333667997326104	0.6989090319688457
Amigo1	5951	45.30917012923502	-0.0978979548478864	0.6987655779739963
Aprt	2274	45.090342752186835	0.10699193464860826	0.6987655779739963
Sh3rf2	105293	4.284481712790593	-0.29454550107587096	0.6987474432962069
Camk2d	250024	106.78456012300568	0.06656900157221363	0.6983927948769839
Ubtd1	52880	5.732389067309804	0.27444074672651725	0.6983927948769839
Dach1	382912	12.63821394304562	-0.1837850299659427	0.6982177195391193
Mturn	22227	80.60625510280902	-0.08189230525046905	0.6982177195391193
Gabrb3	409110	165.29041366851538	-0.06785979588270052	0.6981165777176749
Gm15631	4517	11.45288086743707	-0.2004693152550686	0.6981165777176749
Pdxdc1	69983	19.542186707870044	-0.14790651208779615	0.6981165777176749
Slc47a1	34944	9.054131328841226	-0.2325171918970569	0.6981165777176749
Snapc4	17888	34.87733025028759	0.11626385284739275	0.6981165777176749
Steap1	13009	7.810299815675902	0.262234622152133	0.6981165777176749
Wnt9b	22457	1.159369856217478	-0.7034371510842988	0.6981165777176749
Plekhb2	29604	419.95444856889856	0.04873589622434263	0.6980351283529893
4930417O13Rik	21810	1.1815465007666768	0.6020602022664291	0.6972099673414519
Scaf4	58823	14.95072849717667	-0.17009781810432262	0.6972099673414519
Cyp4a31	15366	0.8627098159437764	0.7781427291927683	0.6971541483402497
Efna3	9066	46.71626092247744	0.125643765521859	0.6971541483402497
Eps15l1	80461	65.44611041888496	-0.0779075180289981	0.6971541483402497
Gm10053	945	474.9897655094037	0.06324350467392892	0.6971541483402497
Gm43190	1778	1.777180014521408	-0.4566475241841552	0.6971541483402497
Gm49741	768	4.951293222960669	0.29802798691353044	0.6971541483402497
Insm1	3099	9.709081138368354	0.2251741792485731	0.6971541483402497
Neurl3	10082	3.381021501968509	0.3240630097663708	0.6971541483402497
Piwil4	44510	0.8054819779852616	0.6513752775902539	0.6971541483402497
Rnf144a	114290	24.697072462868995	-0.13379006044361105	0.6971541483402497
Zbtb41	30717	30.37724936103067	-0.11835157775628836	0.6971541483402497
Mrps5	19607	75.94580504381867	0.09918998302808311	0.6970248872075318
Zfp182	33377	6.240753156476284	-0.2606887458188075	0.6970248872075318
Kat2b	105859	31.18154901695687	0.11777484016920128	0.6967825055741649
Naip6	36553	0.9990929260919356	0.661146023787388	0.6967825055741649
Fryl	236632	54.63800602013001	0.08667763691125337	0.6966530107386334
Gm48909	380	75.70292451278205	0.3974474986708943	0.6966530107386334
Oxsr1	83995	17.886969693005913	-0.15447561908582483	0.6966530107386334
Kiz	114233	24.267919328716232	-0.13804427545619055	0.696482911077082
3110040N11Rik	7296	13.880737026190111	0.1779415297145888	0.6964178670091672
6430571L13Rik	11820	31.91817545051385	-0.13123947809953185	0.6964178670091672
Fst	6661	2.0094603667672044	0.5463258383622436	0.6964178670091672
Gm12689	1358	4.34898305720299	0.300436637731163	0.6964178670091672
Gm2762	61973	0.9224349423391056	-0.6764341562740667	0.6964178670091672
Nxpe3	55332	34.11327880838975	-0.11490779178411932	0.6964178670091672
Phactr1	457903	387.3561064413678	-0.06209886985211296	0.6964178670091672
Sox12	4452	17.53209396702889	-0.1464995002603133	0.6964178670091672
Zfp711	34544	12.669733172560775	-0.17328132180910502	0.6964178670091672
Dnph1	2913	7.52842024591577	0.2198948440306723	0.6962890011504362
Ppargc1b	102295	16.442199853518467	-0.15118167277930206	0.6962890011504362
Dlk1	10513	39.62892849685588	-0.2171432067188737	0.6962514599817363
Nos1ap	287193	56.8788614654	0.1415582169030496	0.6962514599817363
Polr1e	17982	6.224268950328273	0.2525000188630135	0.6962514599817363
4930500L23Rik	17590	2.5673202240906976	-0.38554197978334	0.6958162078572886
Arsk	38238	5.378210903232268	-0.26063811628729155	0.6958162078572886
Gm28362	16082	2.402578239145529	-0.5567038047406551	0.6958162078572886
Med28	9047	120.89436309751284	-0.05811968490042233	0.6958162078572886
Ptchd4	189130	19.55321471617165	0.15125632762503985	0.6958162078572886
Syk	65619	4.606225655283083	0.29382991075511894	0.6958162078572886
Ddx11	28654	1.4179649726232886	-0.5634591162176319	0.6957858226187357
Srpr	47798	35.067300558846235	0.12476387810838944	0.6957626803088086
Gask1b	61747	3.0551417623450843	0.3789897961088733	0.6956716261916235
Clec4b1	21593	0.9327062989985656	0.9571215177891677	0.6955060928855913
Gm13868	293	1.5543139863293316	0.5316410470861896	0.6955060928855913
Gmcl1	41615	57.64321143183106	-0.09520849568222164	0.6955060928855913
Elfn2	51440	124.66824661034208	0.08796247832779891	0.6954882217022423
Rps27	1129	1280.6231114286695	0.09528554477052298	0.6954882217022423
Bend6	55764	227.43480142375785	-0.06137738122401207	0.6949787045077658
G6pc	10342	3.7421954489920206	-0.3432968050959738	0.6949787045077658
Tmem255b	33284	1.5653517511043196	0.5741855850558509	0.6949727898006757
A1bg	26153	1.0598018709008927	0.9550860913732953	0.6948882904032635
Gm27174	9083	3.062361625528491	0.3937533898218123	0.6948882904032635
Marcksl1	2404	85.77240466657537	0.11271728771078876	0.6948882904032635
Uaca	85828	10.505221952445169	0.19796154286669032	0.6948708382287034
Prim2	215985	16.76702048598663	-0.16374515778577237	0.6946627981636962
2810039B14Rik	11514	8.072405867015567	-0.23236157987878184	0.6946340212818708
Iho1	24873	4.900649994980881	0.31424734802325666	0.6946340212818708
Rims2	486112	105.12271755604525	-0.06976047955374097	0.6945087437765024
Sned1	65224	2.7081293954666386	0.41180482258227463	0.6942943867016549
Yme1l1	42891	58.09959375435626	0.08748323803959372	0.6942943867016549
C8a	60719	6.197471144864216	-0.2885138686083134	0.6941093994530853
Sult2b1	54686	8.632618367053604	0.22761140646714095	0.6935466906069443
1700008O03Rik	25777	2.9589154438545973	0.38431249100788945	0.6935177438745541
Slc25a22	8148	301.43406506757526	-0.09763186953252788	0.693388511539315
Cav1	35117	11.774950448189283	0.2235685837306115	0.6933442909538269
Gm44386	2382	4.964464415071416	-0.3424907555768704	0.6932340661304406
Aqp5	4047	3.273743288324278	0.3869488704078357	0.6931419284406736
Efna1	9409	6.633079272319612	0.259561871688558	0.6931419284406736
Npdc1	10143	224.95770547904797	-0.04741506770659343	0.6931419284406736
Sugp1	29534	63.97759560110166	0.10447810730941134	0.6929695956070465
Wdr48	31709	5.232467040497487	0.31538303516453525	0.6929695956070465
Brca1	63191	1.7793328680614684	-0.48279058492535454	0.6928407331495001
Il1a	10362	1.7531615086271817	0.4867864088698962	0.6928407331495001
Nipa2	31189	8.98009018076807	0.2402979511184125	0.6928407331495001
Tcp11l2	37733	32.501212330215374	-0.12795547543102606	0.6928407331495001
BC006965	118049	2.6409863232229323	-0.42344936504813024	0.6926420523274966
Tpst2	38670	31.249633907675317	0.11756116426820974	0.692576285791941
Twsg1	29254	33.09918260344002	0.12031559764213752	0.6924401514225896
Slc16a13	4275	3.860619540999872	0.3360616613193016	0.6924241572531339
Ahsa2	10148	5.69529597210292	-0.2855091021102586	0.6924119161696349
Cdhr5	7703	1.195612631106714	-0.5483424331555734	0.6924119161696349
Hr	21336	21.02354464185967	0.1591154377755537	0.6924119161696349
Sf3a3	17684	53.92553718305528	0.08941924589346734	0.6924119161696349
Arhgef1	23682	93.6355325006226	-0.12214011027198242	0.6923781112883639
Pls3	89528	180.09332487554062	0.06531441833161236	0.6923781112883639
Slc4a8	62221	111.01413650378156	0.085369437297196	0.6923781112883639
Tle5	6874	606.1187396947886	-0.04494466564656599	0.6923781112883639
Pals2	88698	51.12066256979845	-0.15609829113445153	0.6923077767641749
Akap6	456216	142.39548697689182	0.06010079461415706	0.6923005276237102
Selenos	9756	133.16980971925554	0.06884780428084951	0.6923005276237102
Car5b	51175	8.48023439198717	-0.2487074880788192	0.6922950863787289
Sox14	2064	1.127680001501166	-0.5831532991729308	0.6922950863787289
Tmem29	61381	35.42409821073171	-0.105385816718811	0.6920512273814335
Zrsr1	4491	95.72787107495392	0.08741010406183601	0.6920512273814335
Fam167a	29104	2.9807402149231512	0.368949620562305	0.691936863668832
Mgll	103948	284.05163922379654	0.09912817634351448	0.6918597931493311
Slc25a51	12843	277.5382512096667	0.05307999274672131	0.6918597931493311
Wdr91	30450	10.74546062173212	0.19049320184465213	0.6918597931493311
Gm13778	9841	1.4463239981561622	0.5393467504632964	0.6918182774727132
Cd34	22460	75.96342916445789	-0.10238509931373202	0.691775633911508
Krt77	10974	10.588121056792984	0.1991443310585839	0.691775633911508
Rexo1	20638	16.30758233483665	0.17740985264415338	0.691775633911508
Rapgef1	121258	201.6762086362031	0.06785915585669054	0.691754422474921
Grb2	64552	363.832801542002	0.05640567977365102	0.6912123710596483
Syndig1	175181	41.536232702989345	-0.09670335401551736	0.6911851410121881
Gm5844	2190	2.498783537103018	0.9715179406439324	0.6910656451061374
Apc2	22286	48.70997103287292	-0.09432365417519424	0.6910431539155633
Asic2	1088288	117.607163176268	-0.06938920851437065	0.6910431539155633
Decr1	28267	39.10242991780536	0.11975973078810682	0.6910431539155633
Kcne4	3270	3.825084712433912	0.3791577792761301	0.6910431539155633
Kng1	24213	26.15908378482484	0.2334310348897504	0.6910431539155633
Pcgf2	11674	61.47569932947695	0.09867372275615025	0.6910431539155633
Sybu	116207	61.189845858423645	-0.08051760418647233	0.6910431539155633
Traf3ip1	34660	9.946594173094311	0.2079163243630933	0.6910431539155633
Pex5l	193839	259.79863704142446	0.08221881968045587	0.6910313319976967
2900045O20Rik	13053	2.320764866620713	0.4207648528362064	0.6906765662695815
Cdk10	7408	75.65052512484513	-0.07957621718187381	0.6906589933365862
Macf1	334727	228.34915020802512	-0.06232746941601547	0.690596638025249
Sp7	10576	3.695648377028917	-0.3826082225854736	0.6901932861074889
Sgta	16106	265.3177490239578	0.0683063691791377	0.6901516361350892
Gm10790	47177	1.9065349475502844	0.4746458474322982	0.6900700206267293
Tmed2	9811	143.0127619819731	0.07320769628857564	0.6900700206267293
Lypd6b	161161	18.32327892515292	-0.15423083040316152	0.6898846199806964
Mras	51961	252.98857278438243	-0.0594402634920865	0.6898846199806964
2410004P03Rik	8408	6.6158751092386705	0.24512698151050372	0.6898578569266495
Agrp	70695	1.1022281970684518	0.8900557962930495	0.6898578569266495
B3galt2	13950	18.186007782447447	-0.15401408616803988	0.6898578569266495
Bcl2l12	7490	1.8876529924377572	0.4658177470906167	0.6898578569266495
Gm18537	1522	1.5085679305614597	-0.5218614027326783	0.6898578569266495
Rgs19	5558	14.55663261259712	0.17662949948563603	0.6898578569266495
Rit2	343801	120.0376083120667	-0.06316035356325425	0.6898578569266495
Shh	10441	4.725244386335157	-0.3048153900185408	0.6898578569266495
Sinhcaf	25432	7.762707592571575	0.2204143219209952	0.6898578569266495
Slc41a3	41687	47.322118201791056	0.1146298331006824	0.6898578569266495
St7l	66059	20.723980821058984	0.13704896954087217	0.6898578569266495
Trappc4	3902	145.42418921127955	0.06667398422654122	0.6896085664099798
Gm12059	7576	2.300541000778181	0.4297809556942365	0.6895901888351464
Dcaf6	131777	108.04157625089572	-0.0639268992987726	0.689472209719279
Scarb2	65519	466.4792340878371	0.04573867752236182	0.689472209719279
Vat1	7485	52.98392335996907	0.09644758895681615	0.689472209719279
4933439K11Rik	19996	1.0222786888022457	0.8911045349854948	0.6893346602386509
Ddx4	54142	1.033407999504253	0.6589808732270952	0.6893346602386509
Gys2	50496	1.7261656879336826	0.5116852829932085	0.6893346602386509
Retreg2	5135	292.0980245083174	-0.05380001336867922	0.6893346602386509
Zkscan17	41231	13.016053936070596	0.1855845187637429	0.6893346602386509
Soga3	55791	18.218754967638827	-0.1663736834251253	0.6893330054453887
Cstf2	27632	16.276529545378256	0.17325417646351293	0.688997129137796
Serinc5	100856	50.97712338877447	-0.09136414487220608	0.688997129137796
Slc7a6	29849	14.176989118958437	0.17328581559831133	0.6887681218299342
Asl	17989	15.187126494041657	0.1672262255484313	0.688611032492307
Fbxo5	6440	2.893085729274624	0.3798141610193859	0.6882694012177727
Gm15666	2795	4.009889017899301	-0.31850446173485414	0.6879663655606659
Tgtp2	7012	8.658935162261168	-0.47512391377078833	0.6879663655606659
Grsf1	16723	90.54155464467593	-0.07291856985196367	0.6877469801525711
Gm6440	353	1.663727335730684	0.5253329203274891	0.6876494598813951
2210408F21Rik	117053	24.61717483209043	0.14037494222993646	0.6876248773001175
Cyp2a5	8243	23.707104796540172	0.29843489573398696	0.6876248773001175
Entpd5	35172	33.37257076501597	0.12632239797918987	0.6876248773001175
Miox	2617	9.098806284369097	-0.3547643582282216	0.6876248773001175
Notch3	46032	20.506527840513165	-0.1652897462480634	0.6876248773001175
Odf2	42525	64.57573331936	-0.08322521900755861	0.6876248773001175
Pola1	327388	4.599836829736662	0.3071886709365149	0.6876248773001175
Arid4a	82602	38.70840445261082	0.12430898113346892	0.6873556000724501
Klhl12	35487	58.59713549881163	0.08896546879678308	0.6873250593997148
Ppp6c	32097	59.37347218390671	0.08875509614533697	0.6873130961383974
Large1	538941	73.9262042311836	-0.08567299961691825	0.6872933372942859
Lonrf2	43066	84.46742811776899	-0.07259103914664204	0.6872831009621637
Boc	73848	31.31337480517884	-0.15022013599224943	0.6871447025344626
Gm45447	5447	2.7706227980212677	-0.4100636599203755	0.6871447025344626
Kdm6a	117361	9.11228325463162	0.2286434620515309	0.6870780550090688
Arl1	13236	199.6478392963484	0.04998722782933577	0.6870446032312063
Bcl7c	47477	43.82475933246082	-0.11784013964693692	0.6870446032312063
Cd274	20640	3.0297422684954176	0.38106250926932983	0.6870446032312063
Coq10a	5897	41.72062524784725	0.1020031813568065	0.6870446032312063
Kdelr1	10960	510.30052725204735	0.0764173625856907	0.6870446032312063
Socs4	19171	10.95162239931928	-0.1951708650269965	0.6870446032312063
Zfp827	165329	24.595170349377597	-0.13651765092488122	0.6870446032312063
Slc26a4	40142	5.043668990789359	0.30594088735211944	0.6870118512853549
Itfg2	15487	29.228280583288253	0.13214299575861344	0.686961613252126
Shkbp1	13886	13.505469880533964	-0.172961467403299	0.6869325189430955
Parvb	83645	36.812259001554175	0.11646004465854291	0.6868524554539636
1700123O20Rik	4525	25.129967422031825	-0.13122031363974468	0.6868365203867106
C920021L13Rik	17571	13.97738092984092	0.222036850498264	0.6868365203867106
Cdh1	66895	26.82820773065765	-0.1726065003483282	0.6868365203867106
Cyc1	2737	209.52649246420953	-0.0522694397981273	0.6868365203867106
Ndufa12	22723	339.96034349300754	-0.06163462089663731	0.6868365203867106
Nifk	11983	32.879642471244644	0.13165188750163245	0.6868365203867106
Pld4	8335	24.933318816346382	0.13637849590546877	0.6868365203867106
Snx4	48827	82.8926200161123	0.08242309768945644	0.6868365203867106
Trim62	27748	46.35667083845168	0.11162386351657994	0.6868365203867106
Vash2	31650	7.0580676201220935	0.2561940447012491	0.6868365203867106
Arsa	4949	21.73757752489792	-0.16268272111022644	0.686700169224665
Cox14	3885	504.5511075403224	-0.06188761591701024	0.6866606502103558
Gm20342	9719	15.287577699555191	-0.17047073687635697	0.6866606502103558
H2-Eb1	10807	13.33677474674129	-0.2767627025655409	0.6866606502103558
Sptbn2	41193	180.2083601096971	-0.1041518080041086	0.6866606502103558
Wdr13	9591	376.6683138696065	-0.05071952870590895	0.6866606502103558
Akr1c6	23571	6.927231265236127	-0.2954926778469427	0.6865470555707932
Taf1a	20695	17.54433042796953	0.1611539358830016	0.6865470555707932
Blmh	62570	422.244560470511	0.05642997665926418	0.6863645864066941
Rsph3b	44269	4.209160869229719	-0.5235779444244781	0.6861037330558993
Fam47e	36210	2.151493413407458	0.46163531932461965	0.6859117916994594
Rffl	68761	1.6001686771957602	0.5123301448193209	0.6859117916994594
Sall1	16927	36.868630591689815	-0.1208668586128992	0.6859117916994594
Zfyve26	63958	14.473308206290591	0.17981290468929664	0.6858914844306243
Alox12	13896	1.5950498135193814	-0.5045022602616831	0.6858459875033117
Ap4m1	8427	2.213189604236071	-0.4107413498454869	0.6858459875033117
Bphl	36477	26.88322977581064	-0.1353396186755992	0.6858459875033117
Gm43696	6070	0.8895950710609049	0.7586994906279249	0.6858459875033117
Sap30bp	33443	34.969659085624755	0.11266474248798104	0.6858459875033117
Trim33	79482	51.74073690963113	0.09454344816435636	0.6858459875033117
Trpc1	45293	37.27715136696898	-0.10251122965898413	0.6858459875033117
Atp13a3	93552	32.62295192896999	0.1181597337877709	0.6858170969121832
Brox	20897	154.58636448949102	-0.06559897931238261	0.6858170969121832
Gm4951	35740	2.271022613652783	0.451371856461358	0.6858170969121832
Matn1	11090	0.8208670692445487	-0.6503302622490655	0.6858170969121832
Rsrc1	377006	32.47247904349547	-0.12437017400630114	0.6858170969121832
Tsc1	49939	121.58815123805272	-0.06747488265392597	0.6858170969121832
Gm3739	21401	1.8247290794895148	0.9308245538161134	0.6858131437506217
Amn	5331	12.036990906156534	-0.19752969976247312	0.6856233343152629
4933415A04Rik	2008	4.138305318695696	0.34132235092974667	0.6855585309633236
9930104L06Rik	7608	16.14106101583792	0.16574925416180517	0.6855585309633236
Acap2	108833	72.93123929779472	0.07842687030914615	0.6855585309633236
F630040K05Rik	54088	1.5647737755981082	-0.46532134526618935	0.6855585309633236
Gm47033	2131	6.528593637337141	-0.2442949330468497	0.6855585309633236
Hsd17b13	21970	9.905725076029883	0.2726995852127263	0.6855585309633236
Rnf113a2	1382	17.561078206345552	0.15746032121885328	0.6855585309633236
Stard10	29540	46.384447080260294	-0.14916694866194433	0.6855585309633236
Vmn2r17	38771	2.692026149750088	-0.3714371883110498	0.6855585309633236
Gc	40376	62.53547959610429	0.22251610860934393	0.6853822686982378
Ubald1	5537	168.70315689752135	-0.06236814096405698	0.6853822686982378
Fam174c	2202	7.571049055617133	0.32977062004908797	0.6852380694634393
Degs1	7032	218.83615275459755	0.06664789190206732	0.6850994346433174
Mirt1	21566	4.0061351841048	0.3746080837593772	0.6850994346433174
Zfp142	23119	1.1155955554228394	0.7045976383649564	0.6850994346433174
Gm19426	1486	2.9763071689287677	-0.38901760038954153	0.6845765589330702
Axin2	30434	20.27323885799525	-0.16556060743114911	0.6844328975196393
Vstm2b	32266	20.539828585155806	0.16701782042607682	0.6844328975196393
Syt2	115916	176.00534499540854	-0.06845787439421842	0.6842753403017171
Kif21a	116672	87.07966200892565	0.08778005609992794	0.6842523777059113
Lin54	58593	20.416602577593128	-0.15673641872857705	0.6842523777059113
Mlxipl	48492	14.445391942496109	0.1762048325896915	0.6842523777059113
Mrps14	6955	92.23026163066918	-0.07088805615123196	0.6842523777059113
Nr2f2	14791	82.61241728447493	-0.08347960863187306	0.6842523777059113
Nrl	6003	1.292327786752396	0.5942900554738977	0.6842523777059113
Snx32	18303	84.8420553423644	-0.08555893586585743	0.6842523777059113
Srpk3	4520	7.450336363750235	0.2422065978174252	0.6842523777059113
Tbc1d10a	28716	44.63000233143925	0.10741740172569186	0.6842523777059113
A230051N06Rik	1089	1.9897075526990131	-0.449072682327	0.6840929842055481
Alx3	10745	1.542937092177602	-0.5026843709178902	0.6840929842055481
Arhgdia	3520	101.30202528348224	0.08606592663808108	0.6840929842055481
Grem2	88034	11.74285467140643	-0.17778790920701196	0.6840929842055481
Heatr5a	95450	9.868888937476544	0.2092409782712232	0.6840929842055481
Yipf4	10784	76.49789813343655	-0.08044561910326319	0.6840929842055481
Slc6a20a	44115	29.71531330172838	-0.15230606922165638	0.6839867083338059
Spire1	122581	104.42272083558854	-0.08011895233050015	0.6839339276574599
Arrb2	8193	86.20838150491757	0.07671235661216137	0.6838812767752662
Gm34552	2961	4.415911950346333	-0.3066918270365794	0.6838812767752662
Scyl3	26026	11.728740690965257	-0.19085794197743375	0.6833752716350056
Synb	4955	1.3751372180743793	0.6378448044951881	0.6833752716350056
Abcf2	12122	107.12138725057385	0.0665642045380511	0.6833065563539906
Sephs1	28993	38.1808734469621	0.10673915089377926	0.6833065563539906
Wipf2	41402	198.51281564159424	-0.06152708427297065	0.6833065563539906
Akirin2	15971	193.63541331343345	0.0616723870975016	0.6832926881121972
Pde8b	225882	20.97150601757079	-0.14100756576710055	0.6832926881121972
Rraga	1617	790.4882618552865	0.07871326243647929	0.6832926881121972
Slk	65568	179.89900992767068	0.06645576749061494	0.6828276007517462
Zfp93	7374	11.557748475264098	-0.1898725669541753	0.6827552937602503
