FeatureID,FeatureName,microglia Average,microglia Log2 Fold Change,microglia P-Value
ENSMUSG00000025982,Sf3b1,2.279285623923099,0.6312899509768579,1
ENSMUSG00000026021,Sumo1,1.0176824543384497,0.11836261727329773,1
ENSMUSG00000067336,Bmpr2,1.0026056772371392,0.5611131420658443,1
ENSMUSG00000051344,Plekhm3,1.1172968744721075,0.7292207697259122,1
ENSMUSG00000026004,Kansl1l,1.7478292311019088,0.26262304739113174,1
ENSMUSG00000004364,Cul3,1.0397591636653685,0.44515961630401124,1
ENSMUSG00000026219,Trip12,1.4893701950794453,0.27773510397018036,1
ENSMUSG00000026223,Itm2c,1.1420658654242601,0.3134650740925777,1
ENSMUSG00000026234,Ncl,1.0586051350420063,0.4761938341789036,1
ENSMUSG00000026238,Ptma,1.2190651199059523,0.4567020037198209,1
ENSMUSG00000053333,Dis3l2,1.1797578081775362,0.07896403096324392,1
ENSMUSG00000036155,Mgat5,2.1522099312120546,0.6873780736283468,1
ENSMUSG00000026349,Ccnt2,1.2179882072558588,0.2853634223597153,1
ENSMUSG00000036104,Rab3gap1,1.2750645777108194,0.38626287530297954,1
ENSMUSG00000054387,Mdm4,1.1889115657033316,0.46374910451442286,1
ENSMUSG00000098243,Gm4258,1.814059359082665,0.26019963330161466,1
ENSMUSG00000006005,Tpr,1.7882134554804188,0.2469493381406922,1
ENSMUSG00000033671,Cep350,1.0236054739139644,0.46829930935898645,1
ENSMUSG00000040225,Prrc2c,1.5739078381117928,0.08352871148463736,1
ENSMUSG00000026663,Atf6,1.1592964678257578,0.2121550265025972,1
ENSMUSG00000026504,Sdccag8,1.3342947734659674,0.6377127156016789,1
ENSMUSG00000055067,Smyd3,2.8812797953254203,0.3910381368160061,1
ENSMUSG00000026657,Frmd4a,6.674704605280118,0.3018682403308137,1
ENSMUSG00000039145,Camk1d,5.125027301795431,0.5871030441404606,1
ENSMUSG00000043241,Upf2,1.3768328231446645,0.5843850290720622,1
ENSMUSG00000025781,Atp5c1,1.088758689244627,0.42897422551450703,1
ENSMUSG00000057914,Cacnb2,3.1742000361508786,0.3328669705513039,1
ENSMUSG00000026743,Mllt10,1.9029046527153868,0.23803484884390602,1
ENSMUSG00000026740,Dnajc1,1.7682905714536872,0.17600551335881798,1
ENSMUSG00000036893,Ehmt1,1.0855279512943463,0.23791149038698917,1
ENSMUSG00000075415,Fnbp1,1.5507542161347805,0.3432984756091577,1
ENSMUSG00000039195,1110008P14Rik,1.1334505642235113,0.3623913602362767,1
ENSMUSG00000026867,Gapvd1,1.1727578759519277,0.5143675975735538,1
ENSMUSG00000026878,Rab14,1.4856010008041178,0.5637482240364772,1
ENSMUSG00000035437,Rabgap1,1.5340620700583296,0.03643860021995404,1
ENSMUSG00000035392,Dennd1a,2.4978988918920995,0.008157001174980305,1
ENSMUSG00000049744,Arhgap15,1.348294637917184,0.28823253157574863,1
ENSMUSG00000036890,Gtdc1,2.140363892061025,0.20202818651426935,1
ENSMUSG00000036053,Fmnl2,1.3526022885175584,0.023561625326326663,1
ENSMUSG00000061136,Prpf40a,1.0036825898872328,0.31157559260811724,1
ENSMUSG00000026987,Baz2b,2.4068997729591906,0.6056429580393757,1
ENSMUSG00000068882,Ssb,1.0047595025373264,0.5313828438177093,1
ENSMUSG00000041997,Tlk1,1.0096056094627477,0.32878213570174947,1
ENSMUSG00000034101,Ctnnd1,1.0467590958909767,0.5335753049291592,1
ENSMUSG00000005506,Celf1,1.9863653830976407,0.1864474796143305,1
ENSMUSG00000040506,Ambra1,1.6708299766202166,0.24156472007758267,1
ENSMUSG00000058318,Phf21a,2.118825639059153,0.6523516600912103,1
ENSMUSG00000027189,Trim44,1.420986241798502,0.3358421932731601,1
ENSMUSG00000027176,Cstf3,1.1442196907244473,0.07143900908376914,1
ENSMUSG00000027365,Trpm7,1.3095257825138147,0.269801427234608,1
ENSMUSG00000027346,Gpcpd1,1.2971412870377381,0.4357752980980478,1
ENSMUSG00000027433,Xrn2,1.3084488698637209,0.6890700791889852,1
ENSMUSG00000032966,Fkbp1a,1.0182209106634965,0.07974482419183622,1
ENSMUSG00000074698,Csnk2a1,1.0575282223919127,0.16995359652445413,1
ENSMUSG00000042548,Asxl1,1.3143718894392358,0.7727652702754221,1
ENSMUSG00000074656,Eif2s2,1.2142190129805313,0.5635748316166926,1
ENSMUSG00000027602,Map1lc3a,1.0262977555391983,0.28542319776679503,1
ENSMUSG00000027620,Rbm39,5.869173943010106,0.6275997103756654,1
ENSMUSG00000070544,Top1,1.706906550398352,0.1829076832088462,1
ENSMUSG00000027522,Stx16,1.2583724316343687,0.634677265052899,1
ENSMUSG00000027523,Gnas,2.83928020197177,0.23524782498692387,1
ENSMUSG00000027706,Sec62,1.9659040427458623,0.0627920428045492,1
ENSMUSG00000027680,Fxr1,1.2422187418829647,0.23024749464005018,1
ENSMUSG00000027770,Dhx36,1.0882202329195803,0.17611117177497204,1
ENSMUSG00000034544,Rsrc1,1.6487532672932979,0.6071811688943257,1
ENSMUSG00000102805,Gm37240,2.124210202309621,0.5385567386568441,1
ENSMUSG00000028080,Lrba,1.9217506240920248,0.7310877276912926,1
ENSMUSG00000028053,Ash1l,2.0509801421032563,0.44945394416585704,1
ENSMUSG00000042520,Ubap2l,1.185142371428004,0.5563230587593355,1
ENSMUSG00000090733,Rps27,1.006374871512467,0.6725381432814854,1
ENSMUSG00000042390,Gatad2b,1.0817587570190188,0.32571902756767634,1
ENSMUSG00000008763,Man1a2,2.4688222503395725,0.6694227807297688,1
ENSMUSG00000000563,Atp5f1,1.0720665431681764,0.48276464009268816,1
ENSMUSG00000068747,Sort1,1.4764472432783222,0.37257550927433447,1
ENSMUSG00000004591,Pkn2,1.524908312532534,0.2781443270053163,1
ENSMUSG00000028034,Fubp1,1.7494446000770492,0.13565555185569356,1
ENSMUSG00000055436,Srsf11,2.537206203620516,0.0968766613937988,1
ENSMUSG00000047187,Rab2a,1.998749878573717,0.45268636469849055,1
ENSMUSG00000028207,Asph,1.5109084480813173,0.7552314262574358,1
ENSMUSG00000028229,Rmdn1,1.6309842085667534,0.039712483040516,1
ENSMUSG00000041058,Wwp1,1.2529878683839006,0.7938865245681004,1
ENSMUSG00000028248,Pnisr,2.974971195883563,0.04045481818982055,1
ENSMUSG00000039967,Zfp292,1.3396793367164352,0.5995913989257713,1
ENSMUSG00000028410,Dnaja1,1.1991422358792208,0.05235675466260559,1
ENSMUSG00000035649,Zcchc7,4.209651549215873,0.3996132342095742,1
ENSMUSG00000028397,Kdm4c,1.0042210462122796,0.012429276177085625,1
ENSMUSG00000062627,Mysm1,1.0311438624646196,0.24007048617890966,1
ENSMUSG00000028522,Mier1,1.1178353307971542,0.6295521574477485,1
ENSMUSG00000028618,Tmem59,1.3892173186207408,0.5910257561167991,1
ENSMUSG00000034610,Tut4,1.9497503529944582,0.32313557519429237,1
ENSMUSG00000053510,Nrd1,1.2233727705063269,0.14034828072343952,1
ENSMUSG00000028559,Osbpl9,1.570677100161512,0.5297169664946177,1
ENSMUSG00000033379,Atp6v0b,5.290333393584798,0.5937466924520562,1
ENSMUSG00000028634,Hivep3,3.1822768810265805,0.2319685113534622,1
ENSMUSG00000000085,Scmh1,1.530292875783002,0.214587612817478,1
ENSMUSG00000028657,Ppt1,1.2082959934050164,0.511634579035894,1
ENSMUSG00000028649,Macf1,5.995711179396104,0.5770705306702419,1
ENSMUSG00000043962,Thrap3,1.069912717867989,0.6945152765582858,1
ENSMUSG00000028842,Ago3,1.4974470399551474,0.21601102325663024,1
ENSMUSG00000042446,Zmym4,1.3633714150184943,0.17403767636960338,1
ENSMUSG00000028820,Sfpq,1.3972941634964429,0.2844776210449028,1
ENSMUSG00000028580,Pum1,1.268603101810258,0.2788534443316657,1
ENSMUSG00000054428,Atpif1,1.8377514373847241,0.4193798835531717,1
ENSMUSG00000028832,Stmn1,2.7466657140637203,0.23308626140200261,1
ENSMUSG00000028809,Srrm1,1.5119853607314109,0.3392470237044791,1
ENSMUSG00000028676,Srsf10,1.0128363474130284,0.17243470125406923,1
ENSMUSG00000028760,Eif4g3,2.221132340818045,0.14672778861694513,1
ENSMUSG00000046447,Camk2n1,2.977663477508797,0.12426040938908489,1
ENSMUSG00000039852,Rere,3.3131217680129526,0.08714690000292058,1
ENSMUSG00000029064,Gnb1,1.4791395249035562,0.2392718131497233,1
ENSMUSG00000029062,Cdk11b,1.0257592992141515,0.5925700748994253,1
ENSMUSG00000040407,Akap9,1.1490657976498686,0.1765848603024091,1
ENSMUSG00000079659,Tmem243,1.3622945023684008,0.6988069934445356,1
ENSMUSG00000073147,5031425E22Rik,1.0079902404876073,0.06471639570905,1
ENSMUSG00000029004,Kmt2e,1.8232131166084606,0.1722520746101207,1
ENSMUSG00000038056,Kmt2c,1.6794452778209654,0.604307416183887,1
ENSMUSG00000048271,Rbm33,1.1415274090992134,0.5038407892197924,1
ENSMUSG00000039000,Ube3c,1.0849894949692995,0.14672033958164896,1
ENSMUSG00000029131,Dnajb6,1.4231400670986891,0.5754919472471824,1
ENSMUSG00000052139,Babam2,1.5981383727388987,0.7839321466660044,1
ENSMUSG00000054280,Prr14l,1.121066068747435,0.6434492305811687,1
ENSMUSG00000018965,Ywhah,2.434899501861624,0.5412944230300554,1
ENSMUSG00000037210,Fam193a,1.212603644005391,0.399716262826961,1
ENSMUSG00000015882,Lcorl,1.410217115297566,0.48686465195641265,1
ENSMUSG00000047215,Rpl9,1.4269092613740166,0.7840706096673575,1
ENSMUSG00000029203,Ube2k,1.2944490054125042,0.08672411739478608,1
ENSMUSG00000029202,Pds5a,1.024682386564058,0.6355378768939828,1
ENSMUSG00000029207,Apbb2,1.5905999841882434,0.04566685871719056,1
ENSMUSG00000029223,Uchl1,1.3202949090147504,0.22296857835107786,1
ENSMUSG00000037685,Atp8a1,2.992201798285061,0.26247493175828573,1
ENSMUSG00000035851,Ythdc1,1.420986241798502,0.5355972516078937,1
ENSMUSG00000055204,Ankrd17,1.5238313998824404,0.19401847433089003,1
ENSMUSG00000029328,Hnrnpdl,1.6035229359893668,0.15501997562289194,1
ENSMUSG00000043940,Wdfy3,2.2577473709212272,0.6940288025766699,1
ENSMUSG00000049606,Zfp644,1.5873692462379627,0.4614509583793517,1
ENSMUSG00000050856,Atp5k,1.0079902404876073,0.7099221517912354,1
ENSMUSG00000009013,Dynll1,1.3100642388388615,0.36666148436783536,1
ENSMUSG00000061288,Taok3,1.0919894271949078,0.5623848648440303,1
ENSMUSG00000032959,Pebp1,1.5125238170564577,0.4702993859792216,1
ENSMUSG00000018076,Med13l,1.2179882072558588,0.3305883430367184,1
ENSMUSG00000029614,Rpl6,2.3029777022251583,0.7554612984183637,1
ENSMUSG00000029471,Camkk2,1.0241439302390112,0.014447026311822979,1
ENSMUSG00000049550,Clip1,1.142604321749307,0.21455946919789318,1
ENSMUSG00000029422,Rsrc2,1.4479090580508418,0.607584670908881,1
ENSMUSG00000038095,Sbno1,1.0424514452906024,0.12708419312362773,1
ENSMUSG00000070493,Chchd2,1.6309842085667534,0.6232665235506903,1
ENSMUSG00000060261,Gtf2i,1.1205276124223882,0.2293683550159828,1
ENSMUSG00000029705,Cux1,2.354131053104604,0.7121492482091926,1
ENSMUSG00000086220,Gm16599,1.4613704661770117,0.3559538744424527,1
ENSMUSG00000039683,Sdk1,1.212603644005391,0.46162914372464037,1
ENSMUSG00000029580,Actb,4.216113025116434,0.5834344947313967,1
ENSMUSG00000038690,Atp5j2,1.1711425069767873,0.6703015885240067,1
ENSMUSG00000029635,Cdk8,1.9136737792163228,0.3700901267611114,1
ENSMUSG00000066551,Hmgb1,1.648214810968251,0.46978538158395866,1
ENSMUSG00000029655,N4bp2l2,1.1689886816766002,0.00058305945215259,1
ENSMUSG00000032827,Ppp1r9a,3.983499892696217,0.5082382011786706,1
ENSMUSG00000029632,Ndufa4,1.816751640707899,0.7530727595712206,1
ENSMUSG00000029684,Wasl,1.0413745326405088,0.04626572374190323,1
ENSMUSG00000001424,Snd1,1.115681505496967,0.4819221566690389,1
ENSMUSG00000049939,Lrrc4,1.1921423036536125,0.24334316422488994,1
ENSMUSG00000025607,Copg2,1.0176824543384497,0.2419777139700523,1
ENSMUSG00000025609,Mkln1,1.578215488712167,0.77078775552165,1
ENSMUSG00000029765,Plxna4,2.777896180916435,0.33752571777993756,1
ENSMUSG00000053768,Chchd3,1.0252208428891048,0.058607377096942186,1
ENSMUSG00000029763,Exoc4,3.088047024143391,0.2857367357707752,1
ENSMUSG00000038784,Cnot4,2.0585185306539118,0.47847452663886536,1
ENSMUSG00000038538,Ubn2,2.2049786510666407,0.154017999810943,1
ENSMUSG00000029823,Luc7l2,4.16980578116241,0.09222979976660683,1
ENSMUSG00000042599,Kdm7a,1.0429899016156492,0.6944117663242516,1
ENSMUSG00000029686,Cul1,1.417755503848221,0.7648624265194042,1
ENSMUSG00000029817,Tra2a,2.3056699838503922,0.179635805991192,1
ENSMUSG00000004535,Tax1bp1,1.1576810988506174,0.32481112313439525,1
ENSMUSG00000036371,Serbp1,1.3946018818712087,0.3584779042090609,1
ENSMUSG00000056091,St3gal5,1.704752725098165,0.4978584511532875,1
ENSMUSG00000034832,Tet3,1.083912582319206,0.6580427773617613,1
ENSMUSG00000030016,Zfp638,1.7892903681305123,0.21179259438194553,1
ENSMUSG00000033769,Exoc6b,1.947596527694271,0.020815096995248306,1
ENSMUSG00000033174,Mgll,1.0855279512943463,0.0276912958191059,1
ENSMUSG00000005893,Nr2c2,1.102220097370797,0.4609443036008066,1
ENSMUSG00000045095,Magi1,2.90820261157776,0.009853821059947254,1
ENSMUSG00000030067,Foxp1,3.968961571919954,0.0682642046633537,1
ENSMUSG00000034269,Setd5,1.5836000519626352,0.4587882127293231,1
ENSMUSG00000030126,Tmcc1,2.5888980108250084,0.16190257217245319,1
ENSMUSG00000019210,Atp6v1e1,1.2142190129805313,0.32688146059458667,1
ENSMUSG00000030122,Ptms,1.2906798111371767,0.14845511901781103,1
ENSMUSG00000057666,Gapdh,3.3104294863877186,0.5023693873716077,1
ENSMUSG00000030246,Ldhb,1.7241371527998497,0.6981464507246018,1
ENSMUSG00000030432,Rpl28,1.1178353307971542,0.7420179603191926,1
ENSMUSG00000041571,Selenow,1.8312899614841627,0.2321399062426831,1
ENSMUSG00000036751,Cox6b1,1.2109882750302503,0.7683332717404254,1
ENSMUSG00000063511,Snrnp70,5.1331041466711325,0.24806605335374066,1
ENSMUSG00000005533,Igf1r,1.7187525895493816,0.4216987561631429,1
ENSMUSG00000025103,Btbd1,1.241141829232871,0.732245683546559,1
ENSMUSG00000074024,4632427E13Rik,1.3526022885175584,0.7550600836335352,1
ENSMUSG00000035623,Rsf1,1.1404504964491198,0.49218048015397065,1
ENSMUSG00000029461,Fam168a,1.655753199518906,0.10649235693496173,1
ENSMUSG00000046364,Rpl27a,1.6573685684940467,0.7321591329007887,1
ENSMUSG00000038371,Sbf2,2.4063613166341438,0.4458491810039319,1
ENSMUSG00000090862,Rps13,1.1253737193478095,0.7698376244967884,1
ENSMUSG00000030654,Arl6ip1,1.5367543516835636,0.05829475354882463,1
ENSMUSG00000030655,Smg1,1.56260025528581,0.5962044681619614,1
ENSMUSG00000030779,Rbbp6,1.1991422358792208,0.4397285627179034,1
ENSMUSG00000052707,Tnrc6a,1.6842913847463865,0.1761845713396717,1
ENSMUSG00000042675,Ypel3,1.3149103457642826,0.4660425290233261,1
ENSMUSG00000030695,Aldoa,2.4332841328864836,0.30508198121112695,1
ENSMUSG00000030795,Fus,2.8128958420444765,0.6045649596207565,1
ENSMUSG00000040459,Arglu1,3.756271323526468,0.2686914806746279,1
ENSMUSG00000065954,Tacc1,2.9442791853558954,0.5775344094732606,1
ENSMUSG00000054823,Nsd3,2.0132881993499807,0.23722828214286307,1
ENSMUSG00000061313,Ddhd2,1.18245008980277,0.04249797825811208,1
ENSMUSG00000037234,Hook3,1.1732963322769745,0.33264672682136365,1
ENSMUSG00000031592,Pcm1,1.840443719009958,0.2606783683341164,1
ENSMUSG00000031633,Slc25a4,2.145748455311493,0.275634647987978,1
ENSMUSG00000036469,March1,4.780953710090526,0.12948689935251334,1
ENSMUSG00000036199,Ndufa13,1.0575282223919127,0.47991843159141706,1
ENSMUSG00000031840,Rab3a,1.4016018140968172,0.13714323267220624,1
ENSMUSG00000052837,Junb,1.0343746004149004,0.16079550201541717,1
ENSMUSG00000036712,Cyld,1.0962970777952823,0.19404298164781753,1
ENSMUSG00000055932,Fto,1.3046796755883934,0.08153359783351627,1
ENSMUSG00000031760,Mt3,1.7742135910292018,0.6029342760894031,1
ENSMUSG00000031765,Mt1,1.177065526552302,0.5168549465928483,1
ENSMUSG00000003847,Nfat5,1.2572955189842752,0.22236758427298575,1
ENSMUSG00000003316,Glg1,1.0316823187896664,0.11030515366071011,1
ENSMUSG00000033545,Znrf1,1.0446052705907896,0.39752407187846206,1
ENSMUSG00000004637,Wwox,2.7068199460102575,0.6051417598232225,1
ENSMUSG00000034390,Cmip,1.56260025528581,0.27076308691548195,1
ENSMUSG00000031818,Cox4i1,2.5942825740754762,0.6585086808960656,1
ENSMUSG00000035569,Ankrd11,2.648666662905203,0.44876404091929567,1
ENSMUSG00000001472,Tcf25,2.584590360224634,0.18254282125337817,1
ENSMUSG00000031939,Taf1d,1.2696800144603515,0.30500535988653776,1
ENSMUSG00000053310,Nrgn,7.005316788858852,0.23556824869425075,1
ENSMUSG00000015656,Hspa8,2.66266652735642,0.05483774583843637,1
ENSMUSG00000038717,Atp5l,1.1232198940476221,0.6089955143287149,1
ENSMUSG00000037112,Sik2,1.2885259858369895,0.4272879854735362,1
ENSMUSG00000034007,Scaper,1.4656781167773862,0.23035878056078085,1
ENSMUSG00000032329,Hmg20a,1.0602205040171468,0.67310817641984,1
ENSMUSG00000000088,Cox5a,1.388678862295694,0.40754693902791184,1
ENSMUSG00000025234,Arih1,1.7779827853045296,0.3341988378960173,1
ENSMUSG00000035284,Vps13c,1.2788337719861471,0.2440946393316561,1
ENSMUSG00000032212,Sltm,1.380602017419992,0.16608222049896904,1
ENSMUSG00000032228,Tcf12,1.9045200216905271,0.4174525504933053,1
ENSMUSG00000038535,Zfp280d,1.388678862295694,0.09887303772924039,1
ENSMUSG00000007656,Arpp19,1.2357572659824032,0.06868214252780394,1
ENSMUSG00000032330,Cox7a2,1.2061421681048292,0.7133225747665588,1
ENSMUSG00000034252,Senp6,1.337525511416248,0.2580122077225531,1
ENSMUSG00000032253,Phip,1.2971412870377381,0.41774006283776804,1
ENSMUSG00000062270,Morf4l1,1.7542907070024703,0.3451281266951407,1
ENSMUSG00000032407,U2surp,1.1124507675466861,0.11796116867516283,1
ENSMUSG00000032410,Xrn1,1.1490657976498686,0.3356697136257817,1
ENSMUSG00000037286,Stag1,3.058431926265817,0.46509574095901973,1
ENSMUSG00000032570,Atp2c1,2.341746557628528,0.45698894810901725,1
ENSMUSG00000032580,Rbm5,1.846366738585473,0.38104749505693725,1
ENSMUSG00000032582,Rbm6,1.744060036826581,0.1732549982500794,1
ENSMUSG00000019039,Dalrd3,1.1113738548965926,0.2216631619026207,1
ENSMUSG00000044791,Setd2,1.1619887494509917,0.6734616800780457,1
ENSMUSG00000033392,Clasp2,2.5377446599455626,0.37016563823338955,1
ENSMUSG00000032532,Cck,3.1235851415964797,0.3738905299923405,1
ENSMUSG00000019790,Stxbp5,1.1194506997722946,0.05967770292008358,1
ENSMUSG00000037608,Bclaf1,1.1813731771526765,0.2983547054900656,1
ENSMUSG00000038774,Ascc3,1.8458282822604262,0.3745282987239765,1
ENSMUSG00000020076,Ddx50,1.4516782523261695,0.0362256017962187,1
ENSMUSG00000020069,Hnrnph3,1.2190651199059523,0.2258637448736087,1
ENSMUSG00000020064,Herc4,1.0526821154664916,0.6236870145490658,1
ENSMUSG00000037876,Jmjd1c,3.4245822272976403,0.6796140889530853,1
ENSMUSG00000019947,Arid5b,1.3213718216648442,0.17094172153339318,1
ENSMUSG00000049422,Chchd10,1.2637569948848366,0.5147905148878731,1
ENSMUSG00000023175,Bsg,1.6977527928725564,0.30350107989078395,1
ENSMUSG00000035242,Oaz1,1.3089873261887677,0.548642434256746,1
ENSMUSG00000020048,Hsp90b1,1.4441398637755143,0.7970671738769911,1
ENSMUSG00000061904,Slc25a3,1.6675992386699356,0.060555973914563355,1
ENSMUSG00000019907,Ppp1r12a,2.4068997729591906,0.27604749093095216,1
ENSMUSG00000020181,Nav3,15.171545414518603,0.06590473213200854,1
ENSMUSG00000020189,Osbpl8,1.442524494800374,0.11078759678480588,1
ENSMUSG00000074748,Atxn7l3b,1.1135276801967797,0.3928436935929671,1
ENSMUSG00000052291,5330438D12Rik,3.3960440420701596,0.7126526533631892,1
ENSMUSG00000055531,Cpsf6,1.230372702731935,0.3958087142209009,1
ENSMUSG00000020124,Usp15,1.479677981228603,0.15321691598083337,1
ENSMUSG00000020102,Slc16a7,1.1065277479711715,0.12458258431945014,1
ENSMUSG00000025393,Atp5b,1.1657579437263192,0.3300463749469967,1
ENSMUSG00000090841,Myl6,1.2476033051334328,0.6116276506261714,1
ENSMUSG00000093674,Rpl41,2.220055428167951,0.7523519548441722,1
ENSMUSG00000020457,Drg1,1.0919894271949078,0.043539969671279904,1
ENSMUSG00000034354,Mtmr3,1.2314496153820287,0.6314650920540622,1
ENSMUSG00000009079,Ewsr1,1.709598832023586,0.18151058515270446,1
ENSMUSG00000053838,Nudcd3,1.4678319420775734,0.33906319269671814,1
ENSMUSG00000071866,Ppia,3.847270442459377,0.7467742263080059,1
ENSMUSG00000094483,Purb,1.241141829232871,0.5172231495690955,1
ENSMUSG00000020152,Actr2,1.9206737114419312,0.7780674095073766,1
ENSMUSG00000020321,Mdh1,1.9761347129217515,0.22301677786281904,1
ENSMUSG00000056342,Usp34,2.4978988918920995,0.1264196732207188,1
ENSMUSG00000020458,Rtn4,3.580734561561212,0.10454734033269308,1
ENSMUSG00000020305,Asb3,1.0252208428891048,0.1542886081585217,1
ENSMUSG00000020376,Rnf130,1.420986241798502,0.3732188058041168,1
ENSMUSG00000007850,Hnrnph1,1.1905269346784721,0.7732559297834716,1
ENSMUSG00000020385,Clk4,1.212065187680344,0.39116632224841574,1
ENSMUSG00000020361,Hspa4,1.2508340430837135,0.3494294585931183,1
ENSMUSG00000049470,Aff4,1.2852952478867086,0.14445786146028772,1
ENSMUSG00000044894,Uqcrq,1.0419129889655556,0.6809357083704977,1
ENSMUSG00000037533,Rapgef6,1.661676219094421,0.6534669175146803,1
ENSMUSG00000037331,Larp1,1.2131421003304377,0.5841639176784517,1
ENSMUSG00000018501,Ncor1,2.4117458798846116,0.1484821100514364,1
ENSMUSG00000019505,Ubb,4.057806865552675,0.4927508134771674,1
ENSMUSG00000093989,Rnasek,1.059143591367053,0.3998646910037842,1
ENSMUSG00000020817,Rabep1,1.6815991031211526,0.2439767033566579,1
ENSMUSG00000020745,Pafah1b1,3.03097065368843,0.017386818919536084,1
ENSMUSG00000038290,Smg6,2.0111343740497936,0.28791088995580927,1
ENSMUSG00000017781,Pitpna,1.4963701273050538,0.274474351001801,1
ENSMUSG00000020849,Ywhae,1.6315226648918002,0.30343412208376735,1
ENSMUSG00000017291,Taok1,1.2325265280321223,0.6893041819018844,1
ENSMUSG00000037857,Nufip2,1.0494513775162109,0.675305898870681,1
ENSMUSG00000020716,Nf1,1.9055969343406207,0.5500516387322999,1
ENSMUSG00000035152,Ap2b1,1.169527138001647,0.043785119070296086,1
ENSMUSG00000020680,Taf15,1.5432158275841252,0.6978390860417398,1
ENSMUSG00000020530,Ggnbp2,1.0682973488928487,0.08808455724609521,1
ENSMUSG00000059439,Bcas3,1.607830586589741,0.1928631498043863,1
ENSMUSG00000069769,Msi2,1.3789866484448516,0.00604947152947688,1
ENSMUSG00000059474,Mbtd1,1.2379110912825904,0.4776137878916839,1
ENSMUSG00000020859,Spag9,2.4628992307640574,0.006863466200064172,1
ENSMUSG00000057522,Spop,1.2050652554547356,0.4969390746599773,1
ENSMUSG00000006057,Atp5g1,1.043528357940696,0.46095133575561875,1
ENSMUSG00000017404,Rpl19,1.706906550398352,0.7914965891619868,1
ENSMUSG00000020883,Fbxl20,1.1108353985715458,0.4979333886909849,1
ENSMUSG00000003119,Cdk12,1.733290910325645,0.40291640401863316,1
ENSMUSG00000035530,Eif1,2.0665953755296136,0.37368859502093144,1
ENSMUSG00000020936,Nmt1,1.5453696528843124,0.6599975024960201,1
ENSMUSG00000018412,Kansl1,3.5651193281348545,0.608355932150328,1
ENSMUSG00000040481,Bptf,1.316525714739423,0.5767076506696152,1
ENSMUSG00000050965,Prkca,3.2759682815847238,0.2553354048490044,1
ENSMUSG00000034566,Atp5h,1.2820645099364278,0.5804586911190744,1
ENSMUSG00000020738,Sumo2,1.099527815745563,0.17682473926572612,1
ENSMUSG00000016559,H3f3b,1.86198197201183,0.47915570369485566,1
ENSMUSG00000034120,Srsf2,1.3472177252670905,0.7353179999401065,1
ENSMUSG00000086859,Snhg20,1.0085286968126541,0.39471489828731027,1
ENSMUSG00000020823,Sec14l1,1.067220436242755,0.32031985386555845,1
ENSMUSG00000062825,Actg1,1.3262179285902653,0.2501514700165523,1
ENSMUSG00000020671,Rab10,1.2416802855579179,0.5255643295978842,1
ENSMUSG00000020661,Dnmt3a,1.5098315354312237,0.4488719097659089,1
ENSMUSG00000020640,Itsn2,1.1178353307971542,0.7130260320979671,1
ENSMUSG00000111971,Gm48678,1.661676219094421,0.3306737199507041,1
ENSMUSG00000052812,Atad2b,1.1307582825982774,0.7856030449691164,1
ENSMUSG00000020580,Rock2,2.900125766702058,0.4111223256854575,1
ENSMUSG00000035933,Cog5,1.2982181996878317,0.49339388035961845,1
ENSMUSG00000020564,Atxn7l1,1.198603779554174,0.5846104920761441,1
ENSMUSG00000004698,Hdac9,3.237737882506401,0.24886991725959384,1
ENSMUSG00000056899,Immp2l,1.8517513018359408,0.24106556912722532,1
ENSMUSG00000036257,Pnpla8,1.0155286290382624,0.10459005709565103,1
ENSMUSG00000020954,Strn3,2.082210608955971,0.2578939549810587,1
ENSMUSG00000035247,Hectd1,1.0656050672676147,0.6172109280442813,1
ENSMUSG00000020994,Pnn,1.5130622733815045,0.30297953401551836,1
ENSMUSG00000021000,Mia2,1.1996806922042675,0.7710780554498995,1
ENSMUSG00000060073,Psma3,1.48183180652879,0.10574601328350886,1
ENSMUSG00000048118,Arid4a,1.2072190807549228,0.7220287532113556,1
ENSMUSG00000021114,Atp6v1d,1.0817587570190188,0.1795975296143696,1
ENSMUSG00000021124,Vti1b,1.2346803533323096,0.15266702783804345,1
ENSMUSG00000021133,Susd6,1.0833741259941592,0.6234778688162059,1
ENSMUSG00000091803,Cox16,1.7327524540005983,0.17854406878614404,1
ENSMUSG00000010608,Rbm25,2.4758221825651807,0.2749353366325462,1
ENSMUSG00000001175,Calm1,7.668156524991461,0.052032648479668264,1
ENSMUSG00000021111,Papola,1.3418331620166224,0.21843239408130863,1
ENSMUSG00000017843,Ppp2r5c,1.2524494120588539,0.3555761298728528,1
ENSMUSG00000021270,Hsp90aa1,1.7946749313809802,0.02017445973411247,1
ENSMUSG00000007411,Mark3,1.129142913623137,0.22500186713377546,1
ENSMUSG00000001270,Ckb,4.066960623078471,0.24063431234975274,1
ENSMUSG00000033499,Larp4b,1.2621416259096963,0.7161584237039582,1
ENSMUSG00000021156,Zmynd11,1.4371399315499058,0.1830667306247089,1
ENSMUSG00000039219,Arid4b,1.3666021529687753,0.0984640878942914,1
ENSMUSG00000041297,Cdk13,1.4570628155766374,0.5219785180375103,1
ENSMUSG00000022228,Zscan26,1.1350659331986517,0.5627604038066891,1
ENSMUSG00000113216,Gm40841,1.2642954512098834,0.008404858626796241,1
