GeneID	Enrichment	Cluster	Expressed_4wpi_main	log2FC_4wpi_main	Pval_4wpi_main	FDR_4wpi_main	Expressed_8wpi_main	log2FC_8wpi_main	Pval_8wpi_main	FDR_8wpi_main	Expressed_12wpi_main	log2FC_12wpi_main	Pval_12wpi_main	FDR_12wpi_main	Expressed_14wpi_main	log2FC_14wpi_main	Pval_14wpi_main	FDR_14wpi_main	Expressed_16wpi_main	log2FC_16wpi_main	Pval_16wpi_main	FDR_16wpi_main	Expressed_18wpi_main	log2FC_18wpi_main	Pval_18wpi_main	FDR_18wpi_main	Expressed_20wpi_main	log2FC_20wpi_main	Pval_20wpi_main	FDR_20wpi_main	Expressed_term_main	log2FC_term_main	Pval_term_main	FDR_term_main	Expressed_8wpi_val	log2FC_8wpi_val	Pval_8wpi_val	FDR_8wpi_val	Expressed_term_val	log2FC_term_val	Pval_term_val	FDR_term_val	Expressed_8wpi_ko	log2FC_8wpi_ko	Pval_8wpi_ko	FDR_8wpi_ko	Expressed_8wpi_ip	log2FC_8wpi_ip	Pval_8wpi_ip	FDR_8wpi_ip	Expressed_term_ip	log2FC_term_ip	Pval_term_ip	FDR_term_ip	Expressed_8wpi_old	log2FC_8wpi_old	Pval_8wpi_old	FDR_8wpi_old	Expressed_term_young	log2FC_term_young	Pval_term_young	FDR_term_young	Expressed_term_old	log2FC_term_old	Pval_term_old	FDR_term_old	Expressed_8wpi_saline	log2FC_8wpi_saline	Pval_8wpi_saline	FDR_8wpi_saline	Expressed_8wpi_plasma	log2FC_8wpi_plasma	Pval_8wpi_plasma	FDR_8wpi_plasma	Expressed_term_saline	log2FC_term_saline	Pval_term_saline	FDR_term_saline	Expressed_term_plasma	log2FC_term_plasma	Pval_term_plasma	FDR_term_plasma
Gpr77	MG	1	TRUE	0.6916	0.1452	0.9959	TRUE	0.6021	0.09592	0.2847	TRUE	0.06521	0.8528	0.9611	TRUE	0.192	0.6766	0.9204	TRUE	0.5653	0.1763	0.5751	TRUE	0.7612	0.1512	0.7896	TRUE	0.1567	0.7395	0.9238	TRUE	1.571	8.207e-05	0.0009169	FALSE	0.2424	0.5877	NA	TRUE	0.6802	0.06692	0.2116	TRUE	-1.4	0.004475	1	TRUE	0.0229	0.957	0.9999	TRUE	1.649	5.337e-07	5.542e-06	TRUE	-0.3045	0.4695	0.671	TRUE	1.448	1.784e-06	1.792e-05	TRUE	1.322	2.468e-05	0.00014	TRUE	0.1841	0.5395	0.7368	TRUE	-0.1974	0.4977	1	TRUE	1.723	2.024e-07	3.884e-06	TRUE	1.282	0.0009232	0.0057
Gpr81	_NE	3	TRUE	0.3567	0.5377	0.9959	TRUE	-0.2962	0.4729	0.6908	TRUE	-1.374	0.0252	0.2347	TRUE	-0.5106	0.2201	0.7168	TRUE	-0.5455	0.1625	0.5578	TRUE	0.4004	0.4291	0.9588	TRUE	-1.014	0.02777	0.2422	TRUE	-2.064	0.0002623	0.002475	FALSE	-0.3948	0.39	NA	TRUE	-1.032	0.04614	0.1633	TRUE	-0.4623	0.2695	1	TRUE	0.1127	0.7815	0.9999	TRUE	0.003742	0.9922	0.9966	TRUE	-0.4728	0.3515	0.5625	TRUE	-1.573	0.001375	0.006963	TRUE	0.6102	0.2376	0.3743	TRUE	-0.7331	0.006572	0.05839	TRUE	-0.4584	0.1523	1	TRUE	0.4268	0.2955	0.5278	TRUE	-0.4445	0.484	0.6589
Gpr82	_NE	NA	FALSE	-0.03543	0.9802	NA	FALSE	0.6019	0.5797	NA	FALSE	-0.2093	0.8269	NA	FALSE	-0.03724	0.9739	NA	FALSE	0.4963	0.6618	NA	FALSE	-1.697	0.1485	NA	FALSE	-2.474	0.02772	NA	FALSE	2.296	0.1113	NA	FALSE	0	1	NA	FALSE	-1.472	0.3041	NA	FALSE	0.4465	0.6832	NA	FALSE	0.8201	0.4865	NA	FALSE	0.7839	0.5078	NA	FALSE	1.292	0.2562	NA	FALSE	-0.3742	0.7398	NA	FALSE	-0.9833	0.3557	NA	FALSE	1.576	0.1318	NA	FALSE	0.9095	0.3338	NA	FALSE	0.0008314	0.9673	NA	FALSE	-0.8992	0.3648	NA
Gpr83	N	NA	TRUE	-0.3583	0.3618	0.9959	TRUE	-0.2074	0.1956	0.4272	TRUE	-0.2463	0.2106	0.6074	TRUE	0.06162	0.7486	0.9418	TRUE	-0.07558	0.6805	0.8882	TRUE	-0.05901	0.801	0.9896	TRUE	0.1588	0.4408	0.7855	TRUE	-0.1692	0.4427	0.6795	TRUE	-0.1324	0.5013	0.7684	TRUE	-0.0856	0.7081	0.8543	TRUE	0.2041	0.2684	1	TRUE	-0.02315	0.8794	0.9999	TRUE	-0.2924	0.03342	0.09699	TRUE	-0.02575	0.8626	0.9355	TRUE	-0.04921	0.7597	0.8553	TRUE	0.001234	0.9945	0.9967	TRUE	-0.1201	0.2955	0.53	TRUE	-0.2002	0.05759	1	TRUE	0.5827	0.05829	0.1846	TRUE	-0.2813	0.153	0.3038
Gpr84	MG	2	FALSE	0.1936	0.7742	NA	TRUE	-0.9402	0.06947	0.2383	TRUE	0.6606	0.2327	0.6273	TRUE	-0.3996	0.4117	0.8263	TRUE	0.7397	0.2553	0.6486	TRUE	2.857	1.172e-07	2.921e-05	TRUE	3.488	1.692e-10	7.134e-08	TRUE	4.095	8.29e-24	1.28e-21	FALSE	-0.3873	0.5434	NA	TRUE	3.058	6.026e-17	4.601e-15	TRUE	0.3797	0.3706	1	TRUE	-0.4076	0.401	0.9999	TRUE	4.022	3.899e-36	2.781e-34	TRUE	-0.5107	0.2986	0.5101	TRUE	3.752	4.204e-34	5.443e-32	TRUE	2.893	2.682e-25	7.984e-24	TRUE	0.1657	0.6083	0.7861	TRUE	-0.005782	0.9872	1	TRUE	3.585	6.948e-23	8.735e-21	TRUE	4.02	3.138e-18	1.887e-16
Gpr85	_NE	NA	TRUE	-0.2293	0.1537	0.9959	TRUE	0.1306	0.2537	0.4948	TRUE	-0.079	0.4697	0.8013	TRUE	0.2969	0.04234	0.5072	TRUE	0.1579	0.3288	0.7042	TRUE	-0.185	0.2993	0.9038	TRUE	-0.2394	0.1396	0.5194	TRUE	-0.2639	0.1279	0.3195	TRUE	-0.01667	0.892	0.9601	TRUE	-0.2943	0.03523	0.1348	TRUE	0.02896	0.8437	1	TRUE	-0.03287	0.7783	0.9999	TRUE	-0.3294	0.003043	0.01364	TRUE	0.2125	0.05483	0.1706	TRUE	-0.3279	0.01028	0.03661	TRUE	-0.3827	0.001814	0.006631	TRUE	0.1794	0.06693	0.232	TRUE	0.009062	0.9117	1	TRUE	-0.2664	0.02053	0.08779	TRUE	-0.3949	0.004266	0.01957
Gpr87	_NE	NA	FALSE	1.809	0.2834	NA	FALSE	0	1	NA	FALSE	0	1	NA	FALSE	0	1	NA	FALSE	0	1	NA	FALSE	2.625	0.1299	NA	FALSE	0	1	NA	FALSE	0	1	NA	FALSE	0	1	NA	FALSE	0	1	NA	FALSE	0	1	NA	FALSE	0	1	NA	FALSE	2.049	0.206	NA	FALSE	0	1	NA	FALSE	0	1	NA	FALSE	0	1	NA	FALSE	1.458e-15	1	NA	FALSE	-1.888e-15	1	NA	FALSE	-1.822	0.1709	NA	FALSE	-1.23e-16	1	NA
Gpr88	N	4	TRUE	0.2267	0.8586	0.9983	TRUE	0.1152	0.8525	0.9313	TRUE	-0.1405	0.7185	0.9102	TRUE	-0.557	0.2862	0.7546	TRUE	-1.549	3.968e-05	0.005665	TRUE	-0.6046	0.2575	0.8861	TRUE	1.007	0.01148	0.1558	TRUE	-1.665	0.0001926	0.001912	TRUE	1.672	0.003968	0.05758	TRUE	-1.493	0.01665	0.07825	TRUE	0.6094	0.2017	1	TRUE	0.1388	0.7471	0.9999	TRUE	-0.2141	0.6749	0.8101	TRUE	0.7836	0.009527	0.05042	TRUE	-0.09284	0.853	0.9143	TRUE	1.318	0.008985	0.02627	TRUE	1.641	0.06563	0.2292	TRUE	1.001	0.05953	1	TRUE	1.661	0.02137	0.09012	TRUE	-0.9465	0.05869	0.1512
Gpr89	_NE	NA	TRUE	-0.2005	0.2907	0.9959	TRUE	0.1531	0.2305	0.469	TRUE	0.04358	0.758	0.9239	TRUE	0.1216	0.4314	0.834	TRUE	0.06283	0.7055	0.8971	TRUE	0.07591	0.7157	0.986	TRUE	0.05685	0.7654	0.9326	TRUE	-0.2275	0.2483	0.4878	TRUE	0.0855	0.5966	0.8223	TRUE	-0.3641	0.02856	0.1161	TRUE	-0.02774	0.8566	1	TRUE	0.1526	0.2662	0.9999	TRUE	-0.3567	0.006028	0.02435	TRUE	0.2063	0.1345	0.309	TRUE	-0.2277	0.1589	0.304	TRUE	-0.318	0.02537	0.06346	TRUE	-0.01807	0.8507	0.9308	TRUE	-0.03385	0.72	1	TRUE	-0.2524	0.05288	0.1732	TRUE	-0.44	0.01733	0.06011
Gpr97	EC	NA	FALSE	0.7099	0.429	NA	FALSE	0.5124	0.5185	NA	FALSE	-0.7884	0.2369	NA	FALSE	-0.7403	0.3177	NA	FALSE	-0.677	0.3659	NA	FALSE	1.121	0.1952	NA	FALSE	0.5402	0.4461	NA	FALSE	2.047	0.07423	NA	FALSE	-0.987	0.2317	NA	FALSE	0.5699	0.3398	NA	FALSE	-0.118	0.8897	NA	FALSE	0.8566	0.2098	NA	FALSE	0.4295	0.4412	NA	FALSE	0.6746	0.4262	NA	TRUE	4.056	3.416e-08	4.541e-07	TRUE	3.302	5.1e-08	4.503e-07	FALSE	-0.03918	0.9453	NA	FALSE	0.2067	0.7533	NA	TRUE	1.644	0.01989	0.08581	FALSE	1.591	0.008409	NA
Gpr98	_NE	NA	TRUE	0.3318	0.3844	0.9959	TRUE	0.1404	0.5957	0.7776	TRUE	-0.4382	0.1449	0.5282	TRUE	-0.6625	0.07764	0.5907	TRUE	-0.1782	0.5921	0.8505	TRUE	0.03112	0.944	0.9975	TRUE	-0.1242	0.7242	0.9188	TRUE	0.8365	0.04365	0.1511	TRUE	1.418	4.695e-08	3.727e-06	TRUE	0.0271	0.9448	0.976	TRUE	-0.523	0.1705	1	TRUE	0.8001	0.02607	0.5513	TRUE	1.103	3.432e-05	0.00026	TRUE	0.1324	0.7165	0.8517	TRUE	0.8655	0.004093	0.01729	TRUE	1.656	5.585e-09	5.566e-08	TRUE	0.2851	0.1477	0.3627	TRUE	0.3984	0.06326	1	TRUE	0.479	0.06141	0.1914	TRUE	1.184	0.0001017	0.0008498
Gprasp1	_NE	NA	TRUE	-0.2195	0.3066	0.9959	TRUE	0.1336	0.2807	0.5247	TRUE	-0.1515	0.1963	0.5931	TRUE	-0.165	0.2247	0.7206	TRUE	0.08856	0.6465	0.8744	TRUE	-0.1035	0.5912	0.979	TRUE	-0.3388	0.02796	0.243	TRUE	-0.4241	0.01532	0.06923	TRUE	-0.004398	0.9762	0.9906	TRUE	-0.1298	0.2999	0.5439	TRUE	0.1231	0.2949	1	TRUE	0.04358	0.741	0.9999	TRUE	-0.3311	0.008316	0.03168	TRUE	0.2026	0.06573	0.1919	TRUE	-0.4575	0.0008769	0.004739	TRUE	-0.3448	0.009377	0.02728	TRUE	-0.06732	0.4904	0.7015	TRUE	0.09838	0.2282	1	TRUE	-0.2348	0.05663	0.1812	TRUE	-0.5107	5.637e-05	0.0005071
Gprasp2	_NE	NA	TRUE	-0.1882	0.209	0.9959	TRUE	-0.01764	0.8869	0.9485	TRUE	-0.08564	0.3232	0.7056	TRUE	-0.1976	0.07942	0.5932	TRUE	0.09052	0.5706	0.8432	TRUE	-0.07809	0.6605	0.9825	TRUE	-0.2145	0.1333	0.5083	TRUE	-0.4247	0.02472	0.09993	TRUE	-0.1571	0.2075	0.5211	TRUE	-0.07659	0.5702	0.7728	TRUE	0.1324	0.1725	1	TRUE	0.1213	0.2377	0.9954	TRUE	-0.2845	0.004628	0.0196	TRUE	0.1408	0.1802	0.3722	TRUE	-0.4157	0.000505	0.002937	TRUE	-0.2801	0.05464	0.1191	TRUE	-0.189	0.06946	0.2374	TRUE	0.1439	0.05052	1	TRUE	-0.09905	0.3819	0.6098	TRUE	-0.4859	0.0002025	0.001547
Gprc5a	_NE	NA	FALSE	-0.4113	0.7094	NA	FALSE	-0.4527	0.5955	NA	FALSE	-0.9542	0.2794	NA	FALSE	-2.078	0.05203	NA	FALSE	0.1318	0.9147	NA	FALSE	0.09904	0.9046	NA	FALSE	-0.5665	0.4439	NA	FALSE	0.7669	0.2971	NA	FALSE	-0.1939	0.8775	NA	FALSE	-0.453	0.6205	NA	FALSE	0.7986	0.4048	NA	FALSE	-0.1376	0.8595	NA	FALSE	0.3621	0.6513	NA	FALSE	-0.03955	0.9656	NA	FALSE	-1.123	0.1678	NA	FALSE	-0.5518	0.6289	NA	FALSE	-1.523	0.03215	NA	FALSE	-0.4783	0.4379	NA	FALSE	1.089	0.09133	NA	FALSE	-0.01274	0.9813	NA
Gprc5b	_NE	NA	TRUE	0.03515	0.8423	0.9983	TRUE	0.09778	0.455	0.6771	TRUE	-0.1643	0.1093	0.4723	TRUE	-0.1161	0.3348	0.7863	TRUE	-0.086	0.5302	0.8242	TRUE	0.3083	0.06006	0.5824	TRUE	-0.06111	0.6742	0.8972	TRUE	0.4305	0.01425	0.06526	TRUE	0.114	0.3844	0.687	TRUE	-0.01093	0.9511	0.9797	TRUE	-0.07672	0.461	1	TRUE	0.09853	0.3432	0.9999	TRUE	0.1938	0.09647	0.2166	TRUE	-0.1235	0.1871	0.3806	TRUE	0.5667	3.167e-05	0.0002487	TRUE	0.2871	0.03957	0.09151	TRUE	0.2809	0.003384	0.039	TRUE	-0.0003066	0.9969	1	TRUE	0.2821	0.01609	0.07326	TRUE	0.4549	0.001229	0.007205
Gprc5c	_NE	NA	TRUE	0.3735	0.276	0.9959	TRUE	-0.6905	0.005349	0.05194	TRUE	-0.3761	0.1062	0.4671	TRUE	-0.7868	0.007094	0.2614	TRUE	-0.7011	0.02626	0.2797	TRUE	0.1128	0.7467	0.9885	TRUE	-0.1834	0.5561	0.8423	TRUE	0.7355	0.04182	0.1463	TRUE	0.677	0.002006	0.03527	TRUE	-0.05061	0.8773	0.9431	TRUE	-0.2122	0.4028	1	TRUE	0.4163	0.1922	0.9878	TRUE	0.04106	0.8481	0.9189	TRUE	-0.7232	0.003308	0.02367	TRUE	1.033	0.002907	0.01309	TRUE	0.3705	0.2091	0.3404	TRUE	0.07983	0.7374	0.8688	TRUE	0.1662	0.4286	1	TRUE	0.02874	0.9013	0.9549	TRUE	0.5906	0.05338	0.1411
Gprc5d	_NE	NA	FALSE	0.8601	0.301	NA	FALSE	-0.4077	0.5288	NA	FALSE	-0.2823	0.7422	NA	FALSE	-0.07428	0.9158	NA	TRUE	0.8828	0.2261	0.6252	FALSE	-0.4029	0.6124	NA	FALSE	-2.511	0.008273	NA	FALSE	0.08583	0.899	NA	FALSE	-2.634	0.01309	NA	FALSE	0.489	0.5496	NA	FALSE	-0.4217	0.5909	NA	FALSE	0.1581	0.8074	NA	FALSE	2.304	0.001596	NA	FALSE	-0.2174	0.8327	NA	FALSE	-0.08848	0.8962	NA	FALSE	1.54	0.03279	NA	FALSE	-0.6463	0.2766	NA	FALSE	-0.3648	0.4195	NA	FALSE	0.9791	0.1329	NA	FALSE	0.5193	0.3766	NA
Gprc6a	_NE	NA	FALSE	0	1	NA	FALSE	0	1	NA	FALSE	-2.51	0.1488	NA	FALSE	0	1	NA	FALSE	2.567	0.1457	NA	FALSE	0	1	NA	FALSE	-3.243	0.06677	NA	FALSE	2.024	0.2161	NA	FALSE	0	1	NA	FALSE	0	1	NA	FALSE	0	1	NA	FALSE	0	1	NA	FALSE	0	1	NA	FALSE	-1.828	0.3382	NA	FALSE	-1.777	0.2883	NA	FALSE	0	1	NA	FALSE	1.458e-15	1	NA	FALSE	-1.888e-15	1	NA	FALSE	1.817	0.221	NA	FALSE	-0.371	0.8682	NA
Gprin1	N	NA	TRUE	-0.1606	0.3872	0.9959	TRUE	-0.1843	0.08888	0.2734	TRUE	-0.004813	0.9596	0.9899	TRUE	0.2496	0.05171	0.5271	TRUE	0.07002	0.5768	0.8462	TRUE	-0.2286	0.1739	0.8147	TRUE	-0.07705	0.6112	0.8684	TRUE	-0.2159	0.1976	0.4241	TRUE	-0.3139	0.01363	0.1228	TRUE	-0.1409	0.3297	0.573	TRUE	0.003793	0.9715	1	TRUE	-0.2337	0.02813	0.5687	TRUE	-0.3248	0.001049	0.005444	TRUE	-0.00869	0.9281	0.9689	TRUE	-0.2196	0.0525	0.132	TRUE	-0.3945	0.0004291	0.001854	TRUE	-0.1059	0.2508	0.4841	TRUE	-0.08658	0.2204	1	TRUE	-0.3159	0.01052	0.05378	TRUE	-0.04173	0.8016	0.8905
Gprin2	_NE	NA	FALSE	-0.6188	0.4812	NA	TRUE	-1.719	0.01892	0.1126	FALSE	0.7387	0.2576	NA	TRUE	-2.063	0.01176	0.3202	TRUE	-1.298	0.02237	0.2582	FALSE	-1.248	0.1888	NA	FALSE	1.109	0.1203	NA	FALSE	-0.4041	0.6304	NA	FALSE	0.7026	0.3853	NA	FALSE	0.8824	0.3016	NA	FALSE	-0.9039	0.2659	NA	FALSE	0.2909	0.645	NA	FALSE	0.6405	0.3505	NA	FALSE	-0.882	0.1421	NA	FALSE	0.2672	0.6815	NA	FALSE	0.3708	0.6823	NA	FALSE	-1.093	0.01492	NA	FALSE	-0.06756	0.8703	NA	TRUE	0.3647	0.37	0.6004	TRUE	0.4429	0.3615	0.5465
Gprin3	N	3	TRUE	-0.2635	0.6141	0.9959	TRUE	-0.1974	0.5831	0.7688	TRUE	0.3612	0.3327	0.7125	TRUE	-0.3651	0.3848	0.8159	TRUE	-0.466	0.2242	0.6244	TRUE	-0.6715	0.1207	0.7513	TRUE	-0.6021	0.2093	0.6078	TRUE	-2.273	3.293e-07	6.428e-06	TRUE	0.2546	0.5366	0.7905	TRUE	-0.05019	0.9015	0.9553	TRUE	-0.6933	0.09325	1	TRUE	0.4504	0.1672	0.9748	TRUE	-0.8914	0.00486	0.02046	TRUE	0.1145	0.6919	0.8351	TRUE	-1.418	0.0001028	0.0007216	TRUE	-1.377	0.0004762	0.002038	TRUE	-0.2896	0.2452	0.4779	TRUE	0.1495	0.4716	1	TRUE	-0.6493	0.04564	0.1562	TRUE	-1.489	1.357e-06	1.803e-05
Gps1	_NE	NA	TRUE	0.0008985	0.9949	0.9998	TRUE	-0.1361	0.2458	0.4863	TRUE	0.07304	0.424	0.7731	TRUE	0.1596	0.1939	0.7081	TRUE	0.01425	0.9092	0.9725	TRUE	-0.1792	0.2772	0.896	TRUE	0.01177	0.936	0.9833	TRUE	-0.1507	0.3176	0.5654	TRUE	-0.236	0.05674	0.275	TRUE	-0.2382	0.0623	0.2007	TRUE	0.009291	0.9178	1	TRUE	-0.03208	0.7188	0.9999	TRUE	-0.2662	0.002464	0.0114	TRUE	-0.156	0.09721	0.2496	TRUE	-0.1586	0.1547	0.2983	TRUE	-0.2441	0.03271	0.07818	TRUE	-0.01221	0.8793	0.9442	TRUE	-0.08046	0.1733	1	TRUE	-0.1262	0.2094	0.4328	TRUE	-0.1746	0.1791	0.3401
Gps2	_NE	NA	TRUE	0.237	0.1659	0.9959	TRUE	-0.103	0.439	0.6658	TRUE	0.1329	0.3511	0.7251	TRUE	0.1302	0.3854	0.8163	TRUE	-0.05621	0.7367	0.9125	TRUE	0.09251	0.6562	0.9825	TRUE	0.08551	0.6474	0.8841	TRUE	0.1658	0.3539	0.6	TRUE	-0.1313	0.3344	0.6468	TRUE	-0.02884	0.8521	0.9301	TRUE	0.06619	0.6153	1	TRUE	0.03806	0.7723	0.9999	TRUE	0.1819	0.1353	0.2775	TRUE	-0.2374	0.0699	0.2002	TRUE	0.1605	0.2668	0.4381	TRUE	0.2109	0.1214	0.2237	TRUE	-0.0869	0.3149	0.5486	TRUE	-0.02507	0.7199	1	TRUE	0.1916	0.1212	0.3041	TRUE	0.5191	0.003628	0.01721
Gpsm1	_NE	4	TRUE	0.2723	0.1175	0.9959	TRUE	-0.6284	0.0002221	0.005498	TRUE	0.345	0.008813	0.1356	TRUE	-0.06844	0.6119	0.899	TRUE	-0.3451	0.01443	0.2102	TRUE	-0.3364	0.1238	0.7573	TRUE	0.2224	0.2404	0.6389	TRUE	-0.06476	0.7282	0.8695	TRUE	-0.2605	0.03446	0.2102	TRUE	0.2635	0.08513	0.2495	TRUE	0.1093	0.2944	1	TRUE	-0.1417	0.2656	0.9999	TRUE	0.2471	0.03543	0.1017	TRUE	-0.3335	0.003695	0.02565	TRUE	0.2391	0.0935	0.2058	TRUE	0.08407	0.587	0.7161	TRUE	-0.4736	1.925e-07	3.703e-05	TRUE	0.01897	0.8103	1	TRUE	0.3655	0.0147	0.06865	TRUE	0.2937	0.09226	0.2111
Gpsm2	_NE	NA	TRUE	-0.1304	0.4818	0.9959	TRUE	0.31	0.02245	0.125	TRUE	-0.0708	0.6323	0.8763	TRUE	0.2995	0.06138	0.5502	TRUE	0.08244	0.6264	0.8667	TRUE	0.3644	0.0719	0.6226	TRUE	0.1241	0.5133	0.8215	TRUE	0.4845	0.008001	0.04149	TRUE	0.2571	0.1124	0.388	TRUE	0.4712	0.0035	0.02305	TRUE	-0.02946	0.8445	1	TRUE	-0.04943	0.7348	0.9999	TRUE	0.4527	0.0005372	0.003029	TRUE	0.008857	0.9564	0.9816	TRUE	0.428	0.00273	0.01244	TRUE	0.3306	0.01834	0.04835	TRUE	0.2689	0.0101	0.07608	TRUE	-0.004177	0.9686	1	TRUE	0.1394	0.3581	0.5883	TRUE	0.4178	0.01244	0.04639
Gpsm3	MG	1	TRUE	0.3078	0.4661	0.9959	TRUE	-0.2726	0.4208	0.6512	TRUE	0.00764	0.981	0.9968	TRUE	-0.1634	0.6422	0.9088	TRUE	0.07459	0.8458	0.9526	TRUE	0.4333	0.272	0.8923	TRUE	0.9134	0.01874	0.1994	TRUE	2.019	1.773e-08	4.309e-07	TRUE	-0.09086	0.7895	0.9191	TRUE	1.111	0.000345	0.00331	TRUE	-0.09809	0.7515	1	TRUE	0.04916	0.8931	0.9999	TRUE	1.39	1.646e-07	1.836e-06	TRUE	-0.17	0.6552	0.8101	TRUE	1.649	1.662e-07	1.99e-06	TRUE	1.822	5.317e-12	7.229e-11	TRUE	-0.07569	0.7232	0.8597	TRUE	0.1072	0.5831	1	TRUE	1.801	6.053e-08	1.265e-06	TRUE	2.029	1.966e-13	7.152e-12
Gpt	AS	NA	TRUE	0.467	0.05635	0.9959	TRUE	-0.1319	0.4424	0.668	TRUE	0.2263	0.259	0.651	TRUE	-0.0005658	0.9978	0.9994	TRUE	-0.5462	0.01313	0.2022	TRUE	0.1128	0.6352	0.9825	TRUE	0.5452	0.01568	0.1845	TRUE	-0.3406	0.1662	0.3798	TRUE	0.1086	0.5489	0.7971	TRUE	-0.4054	0.02813	0.1148	TRUE	-0.08562	0.6688	1	TRUE	0.1086	0.5564	0.9999	TRUE	-0.1712	0.3453	0.5348	TRUE	-0.2324	0.1472	0.3268	TRUE	-0.1931	0.3359	0.5125	TRUE	-0.2393	0.2676	0.4089	TRUE	0.003207	0.9834	0.9935	TRUE	-0.06091	0.6194	1	TRUE	-0.2375	0.1058	0.2773	TRUE	-0.5335	0.02178	0.07184
Gpt2	OL	3	TRUE	0.04356	0.8134	0.9977	TRUE	0.5026	8.097e-05	0.002595	TRUE	0.105	0.4853	0.8091	TRUE	0.5211	0.0006413	0.08088	TRUE	0.4686	0.002416	0.07799	TRUE	0.4546	0.007304	0.1854	TRUE	0.2638	0.08219	0.4119	TRUE	0.2897	0.06271	0.1968	TRUE	0.2742	0.01305	0.1197	TRUE	-0.002298	0.9852	0.9944	TRUE	-0.06946	0.4666	1	TRUE	0.3439	0.0004635	0.06525	TRUE	0.4234	0.0004936	0.002809	TRUE	0.1547	0.09209	0.2407	TRUE	0.1816	0.184	0.3368	TRUE	0.2745	0.06379	0.1348	TRUE	0.1961	0.09799	0.2876	TRUE	-0.1271	0.2491	1	TRUE	0.2768	0.01554	0.07147	TRUE	0.06153	0.7262	0.8416
Gpx1	_NE	1	TRUE	0.3584	0.07148	0.9959	TRUE	-0.3695	0.01297	0.08975	TRUE	0.2739	0.0233	0.2254	TRUE	0.03094	0.8405	0.968	TRUE	-0.2184	0.1651	0.5613	TRUE	0.01931	0.9246	0.9974	TRUE	0.6353	0.0002977	0.0118	TRUE	0.8801	4.108e-07	7.829e-06	TRUE	-0.2082	0.1572	0.4579	TRUE	0.8522	3.526e-09	1.009e-07	TRUE	0.03705	0.7707	1	TRUE	-0.08668	0.5213	0.9999	TRUE	1.015	9.437e-15	2.097e-13	TRUE	-0.3784	0.003919	0.02677	TRUE	0.9239	1.144e-08	1.637e-07	TRUE	1.274	9.357e-19	1.959e-17	TRUE	-0.06468	0.5813	0.7684	TRUE	-0.06969	0.4445	1	TRUE	0.8687	8.493e-09	2.016e-07	TRUE	1.141	1.518e-08	2.861e-07
Gpx2	_NE	NA	FALSE	-0.163	0.8948	NA	FALSE	0.9439	0.5323	NA	FALSE	0	1	NA	FALSE	-2.029	0.1631	NA	FALSE	0.5522	0.6794	NA	FALSE	-3.573	0.0363	NA	FALSE	3.788	0.04862	NA	FALSE	-3.388	0.05308	NA	FALSE	0	1	NA	FALSE	0	1	NA	FALSE	1.907	0.2417	NA	FALSE	0.8172	0.5154	NA	FALSE	1.97	0.1159	NA	FALSE	-3.172	0.1042	NA	FALSE	-0.6474	0.5997	NA	FALSE	-3.534	0.03516	NA	FALSE	-0.1424	0.8811	NA	FALSE	-1.352	0.1847	NA	FALSE	-2.578	0.01026	NA	FALSE	0.07211	0.9561	NA
Gpx2-ps1	_NE	NA	FALSE	-2.059	0.1478	NA	FALSE	3.247	0.04994	NA	FALSE	-0.5231	0.6108	NA	FALSE	-1.665	0.181	NA	FALSE	-0.4869	0.5833	NA	FALSE	0.08772	0.9223	NA	FALSE	5.483	0.0009358	NA	FALSE	-1.94	0.1914	NA	FALSE	-1.958	0.2185	NA	FALSE	0	1	NA	FALSE	-0.4431	0.7409	NA	FALSE	0.637	0.4383	NA	FALSE	-0.8618	0.261	NA	FALSE	-0.8719	0.3288	NA	FALSE	-0.5837	0.4719	NA	FALSE	-0.0574	0.9536	NA	FALSE	-0.6029	0.6321	NA	FALSE	0.6199	0.4987	NA	FALSE	0.3059	0.8057	NA	FALSE	-0.9133	0.4102	NA
Gpx3	_NE	1	TRUE	1.2	0.04211	0.9959	TRUE	-0.4399	0.236	0.4756	TRUE	0.117	0.6923	0.8997	TRUE	-0.5139	0.1601	0.6771	TRUE	-0.1012	0.7329	0.9106	TRUE	0.1507	0.6874	0.9825	TRUE	0.347	0.3031	0.6922	TRUE	1.267	4.85e-05	0.0005805	TRUE	0.6424	0.01676	0.138	TRUE	0.4803	0.1021	0.28	TRUE	0.1482	0.5773	1	TRUE	0.1968	0.5508	0.9999	TRUE	1.369	5.134e-08	6.165e-07	TRUE	-0.005375	0.9871	0.9947	TRUE	1.227	6.563e-05	0.0004831	TRUE	2.658	9.793e-38	5.04e-36	TRUE	-0.8071	0.001323	0.0211	TRUE	0.3183	0.1751	1	TRUE	1.46	2.852e-05	0.0003668	TRUE	1.261	1.184e-05	0.0001283
