FeatureID,FeatureName,oligodendrocyte Average,oligodendrocyte Log2 Fold Change,oligodendrocyte P-Value
ENSMUSG00000028698,Pik3r3,1.1492786847684955,1.3112890448943317,0.04614830624214753
ENSMUSG00000020267,Hint1,1.5552652252347083,1.3103010388840954,0.04617321438900257
ENSMUSG00000047675,Rps8,3.3608578797314057,1.3049749889208302,0.0472415919898122
ENSMUSG00000041417,Pik3r1,2.1755150737980475,1.3014104802129038,0.048140629937011785
ENSMUSG00000034892,Rps29,2.158013367938629,1.3001942778830768,0.04864810197774192
ENSMUSG00000054863,Tafa5,1.9079511160381462,1.2952532697048498,0.04979785486250524
ENSMUSG00000039001,Rps21,2.282381550485104,1.2949714536295456,0.04993316983295277
ENSMUSG00000025794,Rpl14,1.1699625189659904,1.2929024943507823,0.05069269295581254
ENSMUSG00000038274,Fau,2.716211713909483,1.289918905053478,0.0510680156413153
ENSMUSG00000064358,mt-Co3,2.8906984177806576,1.2919145009540245,0.051072347980618465
ENSMUSG00000022892,App,8.64690340399887,1.2873902049098314,0.05135232551818263
ENSMUSG00000003974,Grm3,6.8688891950988324,1.2875719092678242,0.051395545755168456
ENSMUSG00000028618,Tmem59,2.2195345158081006,1.2869261235614788,0.05171118780029152
ENSMUSG00000022052,Ppp2r2a,1.9111332443762223,1.2861713982782268,0.05194649689805454
ENSMUSG00000043445,Pgp,1.0103257473391711,1.2871518689439705,0.05206345987265627
ENSMUSG00000016252,Atp5e,1.1590902471442304,1.2840918767036134,0.05304701383419798
ENSMUSG00000026623,Lpgat1,2.805311307375615,1.2795652446689294,0.05361498974014156
ENSMUSG00000030126,Tmcc1,5.513037345716895,1.275378210618425,0.05467960711134904
ENSMUSG00000047037,Nipa1,1.276033463568528,1.276402597637667,0.054792186469572485
ENSMUSG00000064351,mt-Co1,3.899963455673803,1.2774641171902243,0.05509706513895185
ENSMUSG00000020671,Rab10,2.0545941969511543,1.2721277470274281,0.05576376604607781
ENSMUSG00000056222,Spock1,7.60528672800195,1.270067008866552,0.05620474456306064
ENSMUSG00000056296,Synpr,1.604323037113382,1.2741923972298088,0.05641710763463838
ENSMUSG00000001270,Ckb,8.138293224629702,1.2636145661072464,0.058097119656765395
ENSMUSG00000031342,Gpm6b,10.073557608903002,1.2512037433050134,0.06164043284321691
ENSMUSG00000054793,Cadm4,1.1540518772756096,1.2529657943385073,0.0617044938634857
ENSMUSG00000111971,Gm48678,3.0972715823940997,1.2500314854254226,0.06211898644738792
ENSMUSG00000038729,Pakap,1.4149864009978523,1.249910812379514,0.06262384734181245
ENSMUSG00000027827,Kcnab1,3.3738515704452166,1.245655642255941,0.06359057033851573
ENSMUSG00000019505,Ubb,6.7323228539230655,1.242927959251421,0.06412428495256192
ENSMUSG00000055839,Elob,1.714371642138515,1.243329470040802,0.06434855266044706
ENSMUSG00000022139,Mbnl2,6.513551530680331,1.239133740822851,0.06506174289887681
ENSMUSG00000037926,Ssh2,3.847458338095547,1.2379685275317307,0.06565881201083576
ENSMUSG00000070493,Chchd2,2.4605807374173674,1.2347827315599837,0.06697133210289796
ENSMUSG00000057863,Rpl36,1.29910389401958,1.235243563091357,0.06710737348911436
ENSMUSG00000022043,Trim35,2.653895033955492,1.233241282088627,0.06717862647442198
ENSMUSG00000059291,Rpl11,1.7080073854623627,1.2341100958460878,0.06727791266359931
ENSMUSG00000037855,Zfp365,1.0169551813768298,1.2356367331518212,0.06752145221691289
ENSMUSG00000030683,Sez6l2,2.7493588840977763,1.2316516034415543,0.06776692850307887
ENSMUSG00000025508,Rplp2,1.449459457993677,1.2320182912626438,0.06806597454147278
ENSMUSG00000049517,Rps23,1.3582384456354948,1.2322674841561598,0.06806597454147278
ENSMUSG00000098274,Rpl24,1.9249224671745522,1.23125114013783,0.06818328083601638
ENSMUSG00000024759,Atl3,1.0270319211140708,1.2307287192306957,0.06850309662339424
ENSMUSG00000056201,Cfl1,2.093575269092587,1.224982099369541,0.07011780392351297
ENSMUSG00000034761,Map4k5,1.764490163463214,1.2229799164293356,0.07065179816254225
ENSMUSG00000009418,Nav1,1.7451322160732508,1.222182054398529,0.07102197389639506
ENSMUSG00000028081,Rps3a1,1.6183774372732183,1.2219678084202337,0.0712916730730375
ENSMUSG00000029621,Arpc1a,1.5282171343610613,1.2185089777852807,0.07224113636405707
ENSMUSG00000054737,Zfp182,1.2924744599819213,1.216034744293845,0.07318914544685384
ENSMUSG00000066571,4931406P16Rik,1.2394389876806526,1.2151118147051028,0.07369775778927494
ENSMUSG00000003970,Rpl8,1.7607776804021251,1.2125834379662022,0.07448966402900944
ENSMUSG00000021010,Npas3,4.601887931581096,1.2066430557289112,0.07693746245088245
ENSMUSG00000049775,Tmsb4x,4.46744300929738,1.2043881967758434,0.07727542529683723
ENSMUSG00000098178,Gm42418,44.12100493951006,1.2031666575490894,0.0774885602131211
ENSMUSG00000057841,Rpl32,1.1251475448714183,1.2054121473020152,0.077546791947938
ENSMUSG00000040003,Magi2,35.6963201644535,1.2014274766739912,0.07794420913587602
ENSMUSG00000031320,Rps4x,1.1201091750027976,1.203774353789366,0.07810266554844124
ENSMUSG00000031818,Cox4i1,3.7275981706946797,1.198516260727399,0.0793572963790999
ENSMUSG00000057322,Rpl38,2.3287875887487144,1.196990438711773,0.08014422465770418
ENSMUSG00000027993,Trim2,4.275984954289799,1.1947461524700267,0.0805933323134336
ENSMUSG00000035530,Eif1,3.6003130371716345,1.193800772320691,0.0809689231923581
ENSMUSG00000040731,Eif4h,1.064156751724959,1.1947528891946406,0.08123976423845593
ENSMUSG00000059796,Eif4a1,1.054875544072237,1.1940639384501133,0.081529525689309
ENSMUSG00000030647,Ndufc2,1.2709950936999075,1.1926035121310785,0.08216778148644446
ENSMUSG00000061518,Cox5b,1.600345376690787,1.1901684994016577,0.08298879997109743
ENSMUSG00000037685,Atp8a1,5.604523535436583,1.187824330709721,0.08315829097895003
ENSMUSG00000037563,Rps16,1.1323073336320895,1.1881242866533277,0.08400998305408505
ENSMUSG00000058600,Rpl30,1.4226765444815364,1.1864084400151111,0.08443102665002647
ENSMUSG00000034566,Atp5h,1.9249224671745522,1.1839833877048318,0.08509603740377453
ENSMUSG00000025290,Rps24,1.667435249151892,1.1822654177009022,0.08592416197684435
ENSMUSG00000017404,Rpl19,2.207866711901821,1.1779746395785524,0.08712468650026813
ENSMUSG00000097589,Dleu2,3.0834823595957697,1.177117161618093,0.08718838769149596
ENSMUSG00000038453,Srcin1,2.0347058948381784,1.1729348522944485,0.08897510823769414
ENSMUSG00000019873,Reep3,1.0254408569450328,1.1652319023819,0.0925139071577331
ENSMUSG00000071669,Snx29,1.380778521363534,1.1644228894753974,0.09271981148064946
ENSMUSG00000036751,Cox6b1,1.5709106895635827,1.1585677600208992,0.09532784593985165
ENSMUSG00000037111,Setd7,1.2532282104789825,1.1561384360622498,0.0961898802639321
ENSMUSG00000021270,Hsp90aa1,3.8845831687064356,1.1547153923428812,0.09642793432175505
ENSMUSG00000037062,Sh3glb1,1.4460121522940947,1.1543642930101299,0.09689461498938723
ENSMUSG00000023026,Dip2b,5.119779318602986,1.1514227568077784,0.09760404400075633
ENSMUSG00000062006,Rpl34,1.169697341604484,1.1523959475507637,0.09824960301360916
ENSMUSG00000040651,Tasor,1.2707299163384012,1.1513616838445386,0.09824960301360916
ENSMUSG00000059534,Uqcr10,1.0373738382128184,1.149913418876784,0.09950014400505183
ENSMUSG00000066551,Hmgb1,2.6040416899922993,1.1468652623234274,0.1000251541209038
ENSMUSG00000062683,Atp5g2,1.208148059022904,1.1470327032248464,0.1004678864717069
ENSMUSG00000071415,Rpl23,1.6592147509451953,1.1438090618191485,0.10174325812930694
ENSMUSG00000030213,Atf7ip,1.4582103109233864,1.1428772796113291,0.10189886501898554
ENSMUSG00000015932,Dstn,1.378391925109977,1.1406578674870378,0.10291405196617609
ENSMUSG00000035242,Oaz1,1.9458714787335534,1.136866700717942,0.10458937099781976
ENSMUSG00000030020,Prickle2,7.799396556624594,1.1347028738477536,0.10495835439654522
ENSMUSG00000060636,Rpl35a,1.4327532842187773,1.134850092472239,0.10583745543418469
ENSMUSG00000052298,Cdc42se2,1.7610428577636315,1.127776001210618,0.10860767868144039
ENSMUSG00000036199,Ndufa13,1.6372050299401688,1.126925362268965,0.10928598541424761
ENSMUSG00000041697,Cox6a1,1.099690518166809,1.1271396909317655,0.10963256078886781
ENSMUSG00000003429,Rps11,1.1378760582237228,1.1266952535588823,0.10980592410683233
ENSMUSG00000023977,Ubr2,1.7557393105335046,1.1236782588773548,0.11043328082018128
ENSMUSG00000014769,Psmb1,1.1283296732094943,1.1225449561979175,0.11152306076046625
ENSMUSG00000025959,Klf7,1.508859186971098,1.1215938144584383,0.11163272842630054
ENSMUSG00000064370,mt-Cytb,1.7263046234063004,1.1217329572290844,0.11309583554836079
ENSMUSG00000061477,Rps7,1.3314555321233539,1.1188545562443206,0.11322862822144267
ENSMUSG00000105361,AY036118,5.029088660967817,1.1139931692250233,0.11504393994759059
ENSMUSG00000091337,Eid1,1.7408893782891492,1.114442564817193,0.11510323650431421
ENSMUSG00000014313,Cox6c,2.472513718685153,1.1144651002370045,0.11510323650431421
ENSMUSG00000041841,Rpl37,1.8819637346105245,1.1117055748720608,0.11653330894071702
ENSMUSG00000012405,Rpl15,1.3635419928656216,1.1117703469433302,0.11654199119206858
ENSMUSG00000102758,Naaladl2,4.44781988454591,1.107414280026656,0.11797240481222537
ENSMUSG00000060036,Rpl3,1.5714410442865954,1.108330481794312,0.11818882071142611
ENSMUSG00000020349,Ppp2ca,1.440178250340955,1.1065937667220402,0.11893433778768792
ENSMUSG00000074884,Serf2,1.5157537983702631,1.103930762178376,0.12047878181948501
ENSMUSG00000027254,Map1a,1.1423840733693307,1.103168834802716,0.12212363676120608
ENSMUSG00000055421,Pcdh9,62.857906948825324,1.0967579086496295,0.12323040217860554
ENSMUSG00000063457,Rps15,1.2818673655216677,1.0985172506814775,0.12341206688387978
ENSMUSG00000029207,Apbb2,3.2505440973447666,1.0956054851508352,0.12408076123825965
ENSMUSG00000067288,Rps28,1.1275341411249753,1.0969241247631445,0.12436462400034178
ENSMUSG00000025204,Ndufb8,1.0970387445517458,1.092894922480504,0.1264288713482461
ENSMUSG00000032036,Kirrel3,7.474554288779323,1.0894715297114679,0.1275364374718764
ENSMUSG00000032330,Cox7a2,1.5499616780045815,1.0887455152902066,0.12841754364167826
ENSMUSG00000093989,Rnasek,1.6870583739033616,1.087584829181143,0.12881503895404647
ENSMUSG00000028234,Rps20,1.0583228497718196,1.0882668686405976,0.12903984771576826
ENSMUSG00000000740,Rpl13,2.4250469709755174,1.0869030156377317,0.1290891890227915
ENSMUSG00000037072,Selenof,1.176591953003649,1.0872256366562523,0.129207158382769
ENSMUSG00000026626,Ppp2r5a,1.0180158908228552,1.0846705737107751,0.1304785223124593
ENSMUSG00000039753,Fbxl5,2.0593673894582687,1.0822596553142412,0.13122107933002386
ENSMUSG00000074415,Mir100hg,5.978953969883541,1.080290925925183,0.13199502937074048
ENSMUSG00000062209,Erbb4,10.128979677457828,1.0831655033455552,0.13203793377754652
ENSMUSG00000046364,Rpl27a,2.0906583181160174,1.0805442807746743,0.13233104285051225
ENSMUSG00000044533,Rps2,1.5306037306146185,1.0754049271613075,0.1353047005618484
ENSMUSG00000037234,Hook3,1.9397723994189073,1.0742907624842541,0.13534580219876285
ENSMUSG00000039782,Cpeb2,1.028622985283109,1.071215522819492,0.13777275618851634
ENSMUSG00000058756,Thra,2.6403709885186686,1.0684951819923822,0.1387079584760561
ENSMUSG00000022105,Rb1,1.5547348705116957,1.0663000774867124,0.1400218416370059
ENSMUSG00000022956,Atp5o,1.1800392587032316,1.067121584390942,0.1401541478301894
ENSMUSG00000046330,Rpl37a,1.5971632483527107,1.0610939499402054,0.14325849590959916
ENSMUSG00000029614,Rpl6,2.819365707535451,1.0600156411427248,0.14344281122740532
ENSMUSG00000029632,Ndufa4,2.2219211120616578,1.0560779133245335,0.14581549379304728
ENSMUSG00000022354,Ndufb9,1.4083569669601939,1.0510858472400342,0.1490381657226411
ENSMUSG00000027566,Psma7,1.1447706696228876,1.049520757784934,0.14995359908203143
ENSMUSG00000064363,mt-Nd4,1.3295992905928096,1.0520660262761452,0.1506859954517833
ENSMUSG00000041453,Rpl21,1.8329059227318507,1.0455613408370747,0.15176017450531515
ENSMUSG00000064341,mt-Nd1,1.1620071981208,1.0439138153038603,0.15439778484940173
ENSMUSG00000023944,Hsp90ab1,6.884534659427707,1.038130797743104,0.15536414541042237
ENSMUSG00000061315,Naca,1.2643656596622488,1.0360058258384341,0.15770069332712022
ENSMUSG00000021477,Ctsl,1.080332570776846,1.034075182776816,0.15893403947961032
ENSMUSG00000038116,Phf20,1.0408211439124009,1.032454236916186,0.15977554448590311
ENSMUSG00000056413,Adap1,1.3147493583484542,1.0318798618148584,0.15989228244032547
ENSMUSG00000024603,Dctn4,1.6730039737435252,1.0292973435686952,0.16122138889422602
ENSMUSG00000055943,Emc7,1.293004814704934,1.0289502485987099,0.16180585748813045
ENSMUSG00000004151,Etv1,1.0363131287667928,1.0295267237705905,0.16218000637500432
ENSMUSG00000031708,Tecr,4.033347668511494,1.0268233081971276,0.16230029839126672
ENSMUSG00000044894,Uqcrq,1.3142190036254415,1.0282859606650658,0.16230029839126672
ENSMUSG00000024608,Rps14,1.5616294819108607,1.027829306147332,0.16237380438861426
ENSMUSG00000084786,Ubl5,1.0392300797433627,1.0277662853944696,0.16283648128641245
ENSMUSG00000020777,Acox1,1.208148059022904,1.024656253446455,0.16421650616638914
ENSMUSG00000028648,Ndufs5,1.4560888920313357,1.0241064611130541,0.1646035793514573
ENSMUSG00000057666,Gapdh,4.701329442145975,1.0225121648781017,0.164956817102988
ENSMUSG00000031393,Mecp2,1.18666869274089,1.0208877908946312,0.16630457954766215
ENSMUSG00000090841,Myl6,1.631371127987029,1.0112223501555353,0.1722275817720945
ENSMUSG00000042046,Dstyk,1.0339265325132359,1.0099122828720777,0.17315153681318765
ENSMUSG00000050856,Atp5k,1.2314836668354623,1.0105257626447715,0.17315153681318765
ENSMUSG00000004360,9330159F19Rik,1.8212381188255715,1.004492702876409,0.1763956534286006
ENSMUSG00000047215,Rpl9,1.6501987206539797,1.0048040789059332,0.17665373890895733
ENSMUSG00000021546,Hnrnpk,1.205761462769347,0.9910661506973005,0.1857849232912477
ENSMUSG00000033697,Arhgap39,1.7941900279519245,0.990393615255477,0.18580614266276843
ENSMUSG00000027011,Ube2e3,1.031009581536666,0.9891633170868512,0.18736651888763795
ENSMUSG00000030016,Zfp638,3.0309772420175136,0.987457950911909,0.18758277462962641
ENSMUSG00000016559,H3f3b,2.6191567995981613,0.9847043124178394,0.18972835091073006
ENSMUSG00000008140,Emc10,1.3635419928656216,0.9832111851750891,0.19105370942403246
ENSMUSG00000060843,Ctnna3,8.495752307940254,0.9818665573349183,0.1912628589341312
ENSMUSG00000004071,Cdip1,1.215838202506588,0.978901732423878,0.19396679594192834
ENSMUSG00000027525,Phactr3,2.447056691980544,0.9749955924620388,0.1961824673105341
ENSMUSG00000031633,Slc25a4,3.432455767338119,0.9678395261391322,0.2013689505683024
ENSMUSG00000027706,Sec62,3.6398244640360797,0.9672397905997967,0.20161267415559156
ENSMUSG00000090733,Rps27,1.2256497648823226,0.9679745418124319,0.20203501788594244
ENSMUSG00000025862,Stag2,1.0461246911425277,0.9653616709492213,0.2037233830211094
ENSMUSG00000024044,Epb41l3,2.928618780476065,0.9612015746644187,0.20553469711666872
ENSMUSG00000039913,Pak7,6.880026644282099,0.9604996739530831,0.20574434899715383
ENSMUSG00000074748,Atxn7l3b,1.6353487884096243,0.9605201452308533,0.20645898763578865
ENSMUSG00000022012,Enox1,4.157450673696464,0.9597112744381484,0.2064724795370441
ENSMUSG00000063882,Uqcrh,1.15113492629904,0.9598599076605845,0.2074478339351928
ENSMUSG00000030738,Eif3c,1.4041141291760924,0.9588664589364568,0.20764233213051472
ENSMUSG00000035227,Spcs2,1.125677899594431,0.9587762132206715,0.20775338485333736
ENSMUSG00000054808,Actn4,1.470143292191172,0.9579738948056495,0.20792481190137246
ENSMUSG00000032966,Fkbp1a,1.850937983314282,0.9571257467974039,0.20849654887502733
ENSMUSG00000035770,Dync1li2,1.5955721841836727,0.9567805434788934,0.208702966467713
ENSMUSG00000022748,Cmss1,6.372742351720462,0.9438997525413901,0.2176968957860982
ENSMUSG00000090862,Rps13,1.2609183539626665,0.9435690395647297,0.21880519167763887
ENSMUSG00000006057,Atp5g1,1.4449514428480692,0.9427779192097447,0.21939988280961903
ENSMUSG00000021771,Vdac2,1.065747815893997,0.9428683422964271,0.21942919364211064
ENSMUSG00000005610,Eif4g2,1.1742053567500919,0.9401174003964858,0.22125105226313738
ENSMUSG00000038267,Slc22a23,1.4343443483878155,0.9381465633717183,0.22240519306356835
ENSMUSG00000030002,Dusp11,1.3614205739735707,0.9381133209133785,0.22242782897973212
ENSMUSG00000052812,Atad2b,1.2479246632488556,0.9372140852776729,0.22309919275463053
ENSMUSG00000093674,Rpl41,2.4870984735680017,0.9258492333095041,0.23160367950852728
ENSMUSG00000007892,Rplp1,2.5223670626483456,0.9221501043415415,0.23475589427271235
ENSMUSG00000054452,Tle5,1.2951262335969849,0.9219222560984474,0.23520849130819815
ENSMUSG00000022890,Atp5j,1.492418190557705,0.9175514431264851,0.2384646523618982
ENSMUSG00000004980,Hnrnpa2b1,3.6912688721683105,0.9128724854709224,0.24115041197084622
ENSMUSG00000000631,Myo18a,2.011900641748633,0.9114998942644429,0.2423386974265033
ENSMUSG00000003072,Atp5d,1.180304436064738,0.9122042177854894,0.2425811460657945
ENSMUSG00000062825,Actg1,2.0784601594867254,0.9115685380925035,0.2425811460657945
ENSMUSG00000034120,Srsf2,1.5112457832246553,0.9104010018495831,0.24341775838471427
ENSMUSG00000023089,Ndufa5,1.0485112873960847,0.9076819082057943,0.24672193611622698
ENSMUSG00000058558,Rpl5,1.0344568872362485,0.8949440061252276,0.2571825869535534
ENSMUSG00000038717,Atp5l,1.3579732682739885,0.8928281138935179,0.2586816311058186
ENSMUSG00000000563,Atp5f1,1.4112739179367635,0.8903492403030986,0.2605215462855127
ENSMUSG00000033863,Klf9,1.6817548266732345,0.8897875245809137,0.26077493137560165
ENSMUSG00000038690,Atp5j2,1.354525962574406,0.8896016172519097,0.2613266736870799
ENSMUSG00000039219,Arid4b,2.3399250379319807,0.8880273303113773,0.26181790241704456
ENSMUSG00000028550,Atg4c,1.1145404504111645,0.8855333140725283,0.2645635845971646
ENSMUSG00000019947,Arid5b,2.145019677224818,0.8830199945585773,0.26599794297759566
ENSMUSG00000021431,Snrnp48,1.0946521482981886,0.883516549797432,0.26600268628563684
ENSMUSG00000028837,Psmb2,1.1402626544772798,0.8824290455143373,0.2669155209559462
ENSMUSG00000050310,Rictor,1.0259712116680455,0.880444394772493,0.2686858108835665
ENSMUSG00000020385,Clk4,1.6854673097343233,0.8783246205064619,0.26982588312318745
ENSMUSG00000043531,Sorcs1,4.6546582265208585,0.8773920582357944,0.2703806768375259
ENSMUSG00000027763,Mbnl1,1.578866010408773,0.8781182311935601,0.2704295159383121
ENSMUSG00000001911,Nfix,1.733729589528478,0.877557737970749,0.2705204363449742
ENSMUSG00000070639,Lrrc8b,1.5854954444464318,0.874041456608596,0.27331931057002623
ENSMUSG00000062328,Rpl17,1.2511067915869316,0.8744921182957419,0.27353794665822356
ENSMUSG00000062270,Morf4l1,2.502743937896876,0.8695065569110592,0.27692878126007814
ENSMUSG00000055065,Ddx17,2.271244101301838,0.869256249322494,0.2770495335923586
ENSMUSG00000021188,Trip11,1.0235846154144883,0.8669617337587385,0.27972962396301165
ENSMUSG00000037999,Arap2,2.2253684177612403,0.8656538050469749,0.28023393714337524
ENSMUSG00000042670,Immp1l,1.3221743244706319,0.8637321228575802,0.28229859811963254
ENSMUSG00000004207,Psap,1.807714073388748,0.8618329337198134,0.28383022066193886
ENSMUSG00000069601,Ank3,14.987824472338572,0.8559798802180212,0.288049773815688
ENSMUSG00000021939,Ctsb,1.1818955002337759,0.8553595781175862,0.28946087310653945
ENSMUSG00000031532,Saraf,1.1665152132664078,0.8518160810866534,0.29224159482638223
ENSMUSG00000025393,Atp5b,1.6578888641376637,0.8494226553380677,0.29430824749541995
ENSMUSG00000023912,Slc25a27,1.840861243577041,0.846791273643275,0.29647593480177764
ENSMUSG00000002102,Psmc3,1.046389868504034,0.8408679060901373,0.302290995475214
ENSMUSG00000021916,Glt8d1,1.1720839378580412,0.8306473311489452,0.311108724565324
ENSMUSG00000056004,9330182L06Rik,1.0052873774705506,0.8303882126287332,0.31165001927576547
ENSMUSG00000022629,Kif21a,4.815886062316716,0.8289234463340847,0.3118993630386345
ENSMUSG00000064345,mt-Nd2,1.0127123435927283,0.8273426709594878,0.3160361567975211
ENSMUSG00000053332,Gas5,1.0959780351057204,0.8211564119499508,0.3201127847376834
ENSMUSG00000020719,Ddx5,5.314949856671656,0.8196300014846285,0.32013526773485845
ENSMUSG00000098912,1500004A13Rik,2.4112577481771873,0.8147759270915984,0.3249174406235544
ENSMUSG00000027679,Dnajc19,1.0164248266538172,0.809474527832727,0.3306794660789984
ENSMUSG00000085363,Gm15478,1.398545404584459,0.8086507611163317,0.3310623675268805
ENSMUSG00000031996,Aplp2,2.3317045397252842,0.806973436061789,0.3321320388295311
ENSMUSG00000039068,Zzz3,1.0288881626446154,0.8076741784793485,0.33214296727898923
ENSMUSG00000112308,Gm48512,1.08802271426053,0.8074758544076395,0.33225476052068353
ENSMUSG00000038831,Ralgps1,2.3545097928148295,0.8063735679307518,0.33265884981537364
ENSMUSG00000041020,Map7d2,2.1646428019762873,0.8062131505497081,0.3329205128774303
ENSMUSG00000020849,Ywhae,2.2895413392457753,0.8029321767120209,0.3354116616635703
ENSMUSG00000062380,Tubb3,1.7573303747025426,0.8015171377458884,0.33654976452004426
ENSMUSG00000035885,Cox8a,3.220313878133043,0.7986924344109898,0.33927110015498485
ENSMUSG00000037058,Paip2,2.202297987310188,0.7983008637068856,0.33939679997049016
ENSMUSG00000035133,Arhgap5,2.143693790417286,0.7966745268941925,0.3409128839647276
ENSMUSG00000017778,Cox7c,2.5117599681880916,0.7967096818218314,0.3409128839647276
ENSMUSG00000071528,Atp5md,1.4963958509803,0.7970796899432899,0.34111260283711375
ENSMUSG00000020376,Rnf130,1.8904494101787275,0.7950108045543428,0.342111499026404
ENSMUSG00000029095,Ablim2,1.9174975010523745,0.7915838713677813,0.34516587568609114
ENSMUSG00000015882,Lcorl,1.7292215743828703,0.7900593761138838,0.34688541050222377
ENSMUSG00000046314,Stxbp6,2.185326636173782,0.7887735811193963,0.3479807283133147
ENSMUSG00000019806,Aig1,2.582827501071792,0.788401303253249,0.3479807833037048
ENSMUSG00000026234,Ncl,1.306794037503264,0.7890034757455422,0.3480574474008642
ENSMUSG00000028797,Tmem234,1.1376108808622163,0.7837515499132117,0.3533762108798637
ENSMUSG00000041058,Wwp1,1.2378479235116144,0.7824484361804676,0.3541960992262294
ENSMUSG00000029328,Hnrnpdl,2.4568682543562783,0.7818122666305222,0.3541960992262294
ENSMUSG00000079037,Prnp,1.7053556118472992,0.7707690065329432,0.3657286762666021
ENSMUSG00000074656,Eif2s2,1.3940373894388511,0.770749069840334,0.36601710643308905
ENSMUSG00000029053,Prkcz,1.5099198964171237,0.7673386501540097,0.36892931014308966
ENSMUSG00000015656,Hspa8,4.308336592393573,0.7606410705887525,0.3752282843838593
ENSMUSG00000026131,Dst,5.590469135276748,0.7575146200181235,0.3779535515850742
ENSMUSG00000025781,Atp5c1,1.356912558827963,0.7552727757007716,0.3808156238740478
ENSMUSG00000037486,Asxl2,1.031009581536666,0.7513149053051198,0.3845002552066581
ENSMUSG00000040209,Zfp704,1.347631351175241,0.745688444952951,0.38980450665826877
ENSMUSG00000060923,Acyp2,1.1853428059333584,0.744575673820955,0.3910324759456984
ENSMUSG00000022961,Son,6.625191199874502,0.7411236749210366,0.3932716324379728
ENSMUSG00000020745,Pafah1b1,4.963589852675749,0.740384341140027,0.3940934335671064
ENSMUSG00000031950,Gabarapl2,1.0501023515651229,0.7369933654888486,0.39890688770547184
ENSMUSG00000057522,Spop,1.4149864009978523,0.7364222135145582,0.3990183494820939
ENSMUSG00000024853,Sf3b2,1.0551407214337434,0.7304373725417823,0.4056702948364084
ENSMUSG00000036299,BC031181,1.0975690992747584,0.7280365605070835,0.40807642534212896
ENSMUSG00000054640,Slc8a1,6.9009756558411,0.7235634865645482,0.41122297236607297
ENSMUSG00000030695,Aldoa,3.2311861499548034,0.7234292821704333,0.41152865522347143
ENSMUSG00000032959,Pebp1,1.7878257712757721,0.7193136720121444,0.4165105310266445
ENSMUSG00000027248,Pdia3,1.0800673934153397,0.7186159674588666,0.4177844558900587
ENSMUSG00000042807,Hecw2,6.079986544617459,0.7166466387992667,0.41871990170993045
ENSMUSG00000031760,Mt3,1.9068904065921208,0.71358882920006,0.4232110958424555
ENSMUSG00000027312,Atrn,1.702173483509223,0.7074794056261927,0.4293197664517277
ENSMUSG00000009013,Dynll1,1.6475469470389161,0.7055842545648348,0.43159225970192594
ENSMUSG00000042331,Specc1,2.2426049462591524,0.6980243477113786,0.43932870489805204
ENSMUSG00000006740,Kif5b,1.2237935233517783,0.6987005224211702,0.43937252547981404
ENSMUSG00000033917,Gde1,1.4690825827451466,0.6980563176395775,0.4396004125544585
ENSMUSG00000000088,Cox5a,1.6783075209736522,0.6884811540989784,0.44953499792660534
ENSMUSG00000026434,Nucks1,1.0607094460253765,0.6886573291620807,0.44978460326322045
ENSMUSG00000025016,Tm9sf3,1.2314836668354623,0.6867670054048554,0.4512842514874257
ENSMUSG00000040407,Akap9,1.6244765165878643,0.6851980263891067,0.4524333899114154
ENSMUSG00000074024,4632427E13Rik,1.2823977202446804,0.6827584854636077,0.45492086751459143
ENSMUSG00000048249,Crebrf,1.1293903826555198,0.6824322422101914,0.455384550058245
ENSMUSG00000112437,Gm35188,2.628438007250883,0.6819243933399748,0.4555488258388729
ENSMUSG00000026353,Ubxn4,1.0349872419592612,0.6820364161077627,0.45595595783007703
ENSMUSG00000037266,Rsrp1,4.5130535154764715,0.6787745580606803,0.4583345510755293
ENSMUSG00000029836,Cbx3,1.1898508210789662,0.6783781699944772,0.45927180445164356
ENSMUSG00000038696,Mapkap1,1.1667803906279142,0.6753402916127889,0.46169031374951036
ENSMUSG00000037894,H2afz,1.0373738382128184,0.6735895259138307,0.4640591351592765
ENSMUSG00000001441,Npepps,1.5706455122020764,0.6695915634721523,0.46699204171329173
ENSMUSG00000027981,Rnpc3,1.665844184982854,0.6692502820037083,0.4671537038588319
ENSMUSG00000059439,Bcas3,2.2219211120616578,0.6683652031992271,0.4679572977281042
ENSMUSG00000023861,Mpc1,1.368580362734242,0.6668198128063149,0.4699447878084426
ENSMUSG00000047187,Rab2a,2.2903368713302945,0.6559455516831529,0.48057967801226453
ENSMUSG00000019179,Mdh2,1.110297612627063,0.6552615490151212,0.4819283511458802
ENSMUSG00000024240,Epc1,1.504881526548503,0.6531553530200156,0.4837973534313695
ENSMUSG00000022064,Pibf1,1.135754639331672,0.6514865207027406,0.4861464454032004
ENSMUSG00000091896,Ube2d2a,1.0715817178471367,0.6491963780897718,0.4887444513309667
ENSMUSG00000020048,Hsp90b1,1.2903530410898707,0.6380142303176111,0.5010336852585685
ENSMUSG00000049422,Chchd10,1.3669892985652041,0.633856358868875,0.5065686999362438
ENSMUSG00000032294,Pkm,1.3651330570346596,0.631788390502086,0.5087952975823686
ENSMUSG00000022141,Nipbl,1.7639598087402013,0.6310047552465676,0.5092651577240834
ENSMUSG00000040022,Rab11fip2,1.7170234157535784,0.6303918822765945,0.5099357779987882
