FeatureID,FeatureName,astrocyte Average,astrocyte Log2 Fold Change,astrocyte P-Value
ENSMUSG00000024293,Esco1,1.269577264347119,0.826939727054523,0.03474532920976371
ENSMUSG00000036503,Rnf13,1.2023116316150515,0.8260897399052036,0.03508125309956844
ENSMUSG00000026238,Ptma,1.5347003731534523,0.8202746628109643,0.03673906208903025
ENSMUSG00000031818,Cox4i1,2.8411112343406786,0.8195666505087386,0.036822730793286414
ENSMUSG00000063882,Uqcrh,1.0255300638931464,0.8112548980623593,0.03964821343699186
ENSMUSG00000086503,Xist,12.214966173488827,0.8073474272892947,0.04039384204601122
ENSMUSG00000025393,Atp5b,1.5876856006934996,0.8073188511569914,0.0407028716014473
ENSMUSG00000038349,Plcl1,2.0711511806081693,0.8073203678493681,0.0411789905091191
ENSMUSG00000086782,E130102H24Rik,1.0139087686334334,0.8028403324676776,0.042153045036912716
ENSMUSG00000027248,Pdia3,1.1270686690860623,0.8026661523502399,0.04221670030535072
ENSMUSG00000021448,Shc3,1.1271671546391107,0.8019483402919783,0.042413877813684164
ENSMUSG00000039601,Rcan2,2.224296215598455,0.7966543991959757,0.04407945905357788
ENSMUSG00000068742,Cry2,1.284547068410478,0.79514619861302,0.04460242814273689
ENSMUSG00000028514,Usp24,1.0407953246156507,0.7889014439976362,0.04690783843772856
ENSMUSG00000042207,Kdm5b,1.063447001816786,0.783772629283582,0.04866837705412163
ENSMUSG00000026384,Ptpn4,1.8773316122088886,0.7832668507793337,0.04868335178151307
ENSMUSG00000020671,Rab10,1.4540407052068005,0.782143211145539,0.049181567627077885
ENSMUSG00000021338,Carmil1,1.303751751254919,0.7755818248946047,0.05183040920992984
ENSMUSG00000060636,Rpl35a,1.1076670151355246,0.7756370407308836,0.052077781883581885
ENSMUSG00000017778,Cox7c,2.4354492413342568,0.771752724160229,0.05330484329518928
ENSMUSG00000056608,Chd9,3.7246251307380103,0.7698518387625386,0.053875386411886314
ENSMUSG00000033392,Clasp2,3.273758268882366,0.7670615845173793,0.05495408250776387
ENSMUSG00000036199,Ndufa13,1.265539356672134,0.7672732651038054,0.05521115165641104
ENSMUSG00000040929,Rfx3,2.227644724402101,0.7666508737946282,0.05522972990554272
ENSMUSG00000072294,Klf12,2.859528032760732,0.766228612289445,0.05534536593752931
ENSMUSG00000050334,C130071C03Rik,3.9825587941718092,0.7647183165463467,0.055851737430183866
ENSMUSG00000029106,Add1,1.4590634684122696,0.7646132176835302,0.05610347504326056
ENSMUSG00000042256,Ptchd4,1.9042181681911057,0.7596686826581489,0.05819000385139338
ENSMUSG00000022354,Ndufb9,1.1397733054293078,0.759058653076787,0.05870327551278697
ENSMUSG00000041841,Rpl37,1.4616240927915283,0.7588246122466329,0.05875475766806148
ENSMUSG00000057666,Gapdh,3.8746186280307464,0.7574318588283293,0.05901309267484029
ENSMUSG00000030432,Rpl28,1.1091442984312507,0.7562300617845341,0.059906061864717176
ENSMUSG00000037266,Rsrp1,4.687518382892365,0.7544683673071941,0.06016207971378977
ENSMUSG00000035885,Cox8a,3.0773780761038263,0.7516784658609565,0.061609433363880944
ENSMUSG00000027303,Ptpra,1.6288525618677372,0.7514608630300184,0.06168559308044434
ENSMUSG00000031532,Saraf,1.0746743548643054,0.7507320818737032,0.06223837620420981
ENSMUSG00000037742,Eef1a1,1.8418768131114591,0.7487527931543116,0.06308621812905678
ENSMUSG00000043962,Thrap3,1.0888562745032773,0.7451537656193497,0.06469488441664818
ENSMUSG00000070493,Chchd2,1.741027606789882,0.7435449801559261,0.06549190774707846
ENSMUSG00000024608,Rps14,1.269380293241022,0.7418120533706551,0.06641415587152513
ENSMUSG00000058672,Tubb2a,1.6396859727030628,0.7398022636563693,0.0672183615813323
ENSMUSG00000020817,Rabep1,2.318743860971885,0.7361366806974603,0.06869916566037367
ENSMUSG00000062825,Actg1,1.820505448099953,0.7356487254970563,0.06913419612037207
ENSMUSG00000028648,Ndufs5,1.180841781050497,0.7344327629782341,0.06991568203666801
ENSMUSG00000028248,Pnisr,4.709973088987403,0.7332657464922472,0.06997785908381206
ENSMUSG00000041453,Rpl21,1.4634953182994483,0.7328996230511162,0.07062053460381798
ENSMUSG00000061315,Naca,1.0146966530578208,0.7307601586389706,0.0717863868615592
ENSMUSG00000028530,Jak1,1.0696515916588363,0.7302818852160375,0.07186134367859931
ENSMUSG00000021065,Fut8,1.837149506565135,0.7251488997258679,0.07426673955023487
ENSMUSG00000024780,Cdc37l1,1.924210735459934,0.7210340477343542,0.0765733476257388
ENSMUSG00000021684,Pde8b,3.1006206666232523,0.7197917654630143,0.0770784775080098
ENSMUSG00000063077,Kif1b,4.024710610876531,0.719214092082189,0.07729749045948416
ENSMUSG00000061518,Cox5b,1.1485385196506168,0.7193149977274349,0.07779579222284368
ENSMUSG00000024213,Nudt3,1.0979169453837314,0.7163781430843799,0.0791547046040868
ENSMUSG00000021939,Ctsb,1.0608863774375275,0.7148394895159037,0.08000975463581322
ENSMUSG00000032216,Nedd4,1.9895066571310334,0.7124092727918107,0.08101766306236363
ENSMUSG00000038388,Mpp6,1.2561832291325346,0.7112310639134065,0.08190771440635623
ENSMUSG00000038332,Sesn1,1.5776400742825614,0.7100267951404022,0.08225074114746794
ENSMUSG00000020460,Rps27a,1.1473566930140358,0.7107972988868675,0.0822713308560418
ENSMUSG00000006191,Cdkal1,1.3270928273273934,0.7081187751178482,0.08338097383198988
ENSMUSG00000034755,Pcdh11x,1.5488822927924242,0.70460989334764,0.08567351696172433
ENSMUSG00000000563,Atp5f1,1.2257511932405742,0.7009190578361508,0.08768928074186493
ENSMUSG00000052539,Magi3,1.798444684217108,0.699268151552618,0.08840531893665493
ENSMUSG00000007892,Rplp1,2.14009106774206,0.6981880519890427,0.08930838186497245
ENSMUSG00000061904,Slc25a3,2.5395484709064315,0.6950899386395274,0.09080650472212438
ENSMUSG00000036751,Cox6b1,1.133864172246403,0.6955667772925345,0.09102234020590491
ENSMUSG00000034566,Atp5h,1.364517337485791,0.6942222052835921,0.09168265450748822
ENSMUSG00000053477,Tcf4,12.044684652268117,0.6929069630180034,0.0918600637192098
ENSMUSG00000057322,Rpl38,1.631413186246996,0.6896277414630947,0.09438246812987253
ENSMUSG00000024096,Ralbp1,1.0621666896271567,0.6878282331889151,0.09551739061380961
ENSMUSG00000058600,Rpl30,1.0008101900779942,0.6850651123008504,0.09750746207301288
ENSMUSG00000046330,Rpl37a,1.2225011699899766,0.6846505219731776,0.09759805483589243
ENSMUSG00000022194,Pabpn1,2.552548563908822,0.6834513017501327,0.09785417873710317
ENSMUSG00000047866,Lonp2,1.0120375431255135,0.6831532806671065,0.09836743522672912
ENSMUSG00000001627,Ifrd1,1.2192511467393787,0.6820323224171261,0.09898468115899005
ENSMUSG00000074024,4632427E13Rik,1.265342385566037,0.680451319231549,0.09990168188219378
ENSMUSG00000032330,Cox7a2,1.1575007049780226,0.675638195923602,0.10351161326245661
ENSMUSG00000031633,Slc25a4,2.7803456481098063,0.67485198159766,0.10352944421057574
ENSMUSG00000048249,Crebrf,1.110621581726977,0.674974516037248,0.10364691236850367
ENSMUSG00000075706,Gpx4,1.1051063907562657,0.6720385016548931,0.10589029782105151
ENSMUSG00000038518,Jarid2,1.245645274956354,0.6712225074424183,0.10611924180594977
ENSMUSG00000033768,Nrxn2,1.7543231564514181,0.669884172908616,0.10692755894445026
ENSMUSG00000021536,Adcy2,4.031112171824678,0.6685146305101723,0.10763925942903955
ENSMUSG00000043154,Ppp2r3a,1.8665966869266113,0.6587119141328641,0.11456086569058482
ENSMUSG00000032518,Rpsa,1.2168874934662168,0.6578251027174811,0.1156943042642524
ENSMUSG00000032846,Zswim6,1.4759044979835485,0.6535570607718313,0.1181848696658714
ENSMUSG00000059291,Rpl11,1.1398717909823564,0.6539898008981594,0.11823136108683291
ENSMUSG00000047888,Tnrc6b,3.5715785813007734,0.6502037376728438,0.12026676061087983
ENSMUSG00000014313,Cox6c,1.780421828009248,0.6468193479440969,0.12337369944645052
ENSMUSG00000055239,Kcmf1,1.001992016714575,0.6440144587683091,0.12548078258068437
ENSMUSG00000039943,Plcb4,1.8645284903125945,0.6426932122331559,0.1262045983419783
ENSMUSG00000000740,Rpl13,1.7726414693184231,0.6413186371583736,0.12762127610518445
ENSMUSG00000027522,Stx16,1.245152847191112,0.6401500754742883,0.12829079494618473
ENSMUSG00000060261,Gtf2i,1.456798300692156,0.6313402961000588,0.13532010267348188
ENSMUSG00000036333,Kidins220,2.9759379564639588,0.6304432740813011,0.1359206419196336
ENSMUSG00000023845,Lnpep,1.1480460918853748,0.6242223102820696,0.14127263452017438
ENSMUSG00000034912,Mdga2,14.51952811482174,0.6230298488369823,0.14166651864069776
ENSMUSG00000022141,Nipbl,1.7342321036295414,0.6216336305128195,0.14314118555571953
ENSMUSG00000030126,Tmcc1,3.500570497552866,0.6207798726520612,0.14367276171923962
ENSMUSG00000032186,Tmod2,1.4341466234910205,0.6210330581533053,0.1439553132981144
ENSMUSG00000038034,Igsf8,1.075265268182596,0.6201873956229758,0.14471737483325073
ENSMUSG00000029422,Rsrc2,1.4370027045294247,0.6165609326246524,0.14735600404319482
ENSMUSG00000038717,Atp5l,1.1140685760836715,0.616957763404145,0.14747767478708212
ENSMUSG00000027002,Nckap1,2.21031126706558,0.6156892595462908,0.14785163728299833
ENSMUSG00000103971,Gm37679,1.0475908277759913,0.6154258136233992,0.148391985869885
ENSMUSG00000005873,Reep5,1.2592362812770355,0.6128613534967655,0.1506379371406453
ENSMUSG00000073147,5031425E22Rik,1.4491164275543797,0.611800003664481,0.15136132747280148
ENSMUSG00000030213,Atf7ip,1.0064238666017538,0.6115783888162863,0.15178410442480172
ENSMUSG00000035623,Rsf1,1.218069320102798,0.6074717450452719,0.15535090536462792
ENSMUSG00000038274,Fau,1.6924742291370134,0.6070283107017027,0.15586407800364083
ENSMUSG00000073664,Nbeal1,1.0438483767601516,0.6051081906215868,0.1574625378402012
ENSMUSG00000047215,Rpl9,1.2448573905319666,0.6048518244769612,0.15802891438674863
ENSMUSG00000028522,Mier1,1.083341083532566,0.603267742012502,0.15908192297919965
ENSMUSG00000020640,Itsn2,1.0225754973016938,0.6026775248839256,0.15967808221407156
ENSMUSG00000022890,Atp5j,1.1909857930144836,0.6005055497813814,0.16171230760164457
ENSMUSG00000029632,Ndufa4,1.6126024456147487,0.5989111674870907,0.16296833153704388
ENSMUSG00000029328,Hnrnpdl,2.139204697764624,0.5930515935098559,0.1679522569136875
ENSMUSG00000035392,Dennd1a,3.683950597329015,0.5918847911741805,0.16888884568448745
ENSMUSG00000035566,Pcdh17,1.2863198083653495,0.5890464819056611,0.17198360571260424
ENSMUSG00000047675,Rps8,2.0457419079216783,0.5869877886512442,0.17394176634419808
ENSMUSG00000030516,Tjp1,4.046869860312425,0.5842192304464926,0.17622006575971289
ENSMUSG00000001441,Npepps,1.46773019708053,0.5845059934325578,0.17624234350740972
ENSMUSG00000026554,Dcaf8,1.0132193697620944,0.5841220240627442,0.17682959096714834
ENSMUSG00000074884,Serf2,1.0534999609588962,0.5823603498112101,0.17879233961404542
ENSMUSG00000029635,Cdk8,2.184508052166895,0.5812979870871356,0.17948639584088766
ENSMUSG00000042682,Selenok,1.3003047568982244,0.5742501044932321,0.1865091154127553
ENSMUSG00000022255,Mtdh,2.0305751327522223,0.5714344122170643,0.1889707937957939
ENSMUSG00000071415,Rpl23,1.1147579749550105,0.5718377104380069,0.1892306974554221
ENSMUSG00000041540,Sox5,3.599449992813475,0.5710435967302636,0.18926747215988343
ENSMUSG00000034120,Srsf2,1.187735769763886,0.5700694502899544,0.19053021577043902
ENSMUSG00000071866,Ppia,3.3614104110954557,0.5686480477368299,0.19163348936036198
ENSMUSG00000039047,Pigk,1.8564526749626244,0.5658080484096353,0.19461824773609757
ENSMUSG00000020368,Canx,1.1758190178450278,0.5606853951089332,0.19972116173329332
ENSMUSG00000035242,Oaz1,1.303554780148822,0.5603651636325901,0.2000983035606795
ENSMUSG00000026987,Baz2b,2.30288768693109,0.5593201536712714,0.20069910188319914
ENSMUSG00000022748,Cmss1,4.8596711296209945,0.5588886550638172,0.20131162092534197
ENSMUSG00000030779,Rbbp6,1.28503949617572,0.5579819381638377,0.20250751186222332
ENSMUSG00000017404,Rpl19,1.436116334551989,0.5577956016290655,0.20304900699497214
ENSMUSG00000020532,Acaca,1.449904311978767,0.557295317912307,0.20339997228009943
ENSMUSG00000024661,Fth1,4.29692467950235,0.5573459755593335,0.20339997228009943
ENSMUSG00000038690,Atp5j2,1.0697500772118846,0.5560718720032609,0.20475564379103628
ENSMUSG00000098274,Rpl24,1.2060540826308912,0.555520760353609,0.2052990340979758
ENSMUSG00000037999,Arap2,1.7833763946007004,0.5536628202944844,0.20667212889313868
ENSMUSG00000023977,Ubr2,1.1799554110730612,0.5517245801489661,0.20903169350350065
ENSMUSG00000027010,Slc25a12,1.2089101636692952,0.5503071819840413,0.2106177432693177
ENSMUSG00000027805,Pfn2,1.1064851884989435,0.5504265031527538,0.2107600624623634
ENSMUSG00000000088,Cox5a,1.5136244648010915,0.550252391178916,0.21079874829307937
ENSMUSG00000041058,Wwp1,1.046802943351604,0.5494838274438006,0.21172193824347196
ENSMUSG00000032118,Fez1,1.0160754508004985,0.5489939941659844,0.21248340089100193
ENSMUSG00000025959,Klf7,1.0120375431255135,0.5465947048525728,0.21508229691122427
ENSMUSG00000034160,Ogt,2.118522731624457,0.5424930799709283,0.21896250279881618
ENSMUSG00000019990,Pde7b,2.1715079591645043,0.5409031808139947,0.22113330080436214
ENSMUSG00000034007,Scaper,1.7911567532915253,0.5388655192564152,0.22319831237900056
ENSMUSG00000022521,Crebbp,1.7373836413270907,0.5383757402358298,0.22367799429786006
ENSMUSG00000024530,Prelid3a,1.2702666632184578,0.5383659638717209,0.2238571762041279
ENSMUSG00000003380,Rabac1,1.057242411974736,0.5376772443579232,0.2250427711281487
ENSMUSG00000028081,Rps3a1,1.0080981210035769,0.5372376705593385,0.22593033621766928
ENSMUSG00000037331,Larp1,1.160455271569475,0.5364048301136888,0.2261575176921217
ENSMUSG00000035530,Eif1,2.280137524176906,0.5336197882878565,0.22905020413832014
ENSMUSG00000003970,Rpl8,1.0998866564446996,0.531927278843456,0.23149374222306646
ENSMUSG00000026259,Ngef,1.0208027573468224,0.52706480673231,0.2365565302498935
ENSMUSG00000058997,Vwa8,1.4462603465159756,0.5248146573156258,0.23883516681615452
ENSMUSG00000001472,Tcf25,3.2147654226063653,0.5159916010588277,0.24833308375783872
ENSMUSG00000093674,Rpl41,1.8653163747369819,0.5152353734471888,0.2497192592533829
ENSMUSG00000055839,Elob,1.0371513591528594,0.5148886618843466,0.2505392908844956
ENSMUSG00000031231,Cox7b,1.3890402401948465,0.5087958979903047,0.25790301574275204
ENSMUSG00000055254,Ntrk2,6.528016398261146,0.5074916287816067,0.2588866459919393
ENSMUSG00000066551,Hmgb1,1.6687392108523453,0.5035536114028646,0.26449302107372263
ENSMUSG00000000631,Myo18a,1.5110638404218328,0.5026748378946531,0.2654037975428138
ENSMUSG00000021134,Srsf5,1.4428133521592812,0.50143500371882,0.2670549177190275
ENSMUSG00000037624,Kcnk2,1.0291740293559377,0.4974661523950352,0.27263920072484576
ENSMUSG00000060036,Rpl3,1.0273028038480179,0.49430846001797407,0.27656411950790466
ENSMUSG00000030172,Erc1,1.4390709011434413,0.49378430204714874,0.27659112745306447
ENSMUSG00000060126,Tpt1,1.3408808047541714,0.4888412577107308,0.28362687134803455
ENSMUSG00000020385,Clk4,1.2824788717964613,0.4883468390479037,0.2838422656001348
ENSMUSG00000027406,Idh3b,1.1951221862425172,0.4863459052978715,0.2865422513643353
ENSMUSG00000032290,Ptpn9,1.006719323260899,0.4814344417424733,0.29309814068899437
ENSMUSG00000071528,Atp5md,1.196304012879098,0.4796945577291617,0.2957064908664225
ENSMUSG00000026313,Hdac4,1.001499588949333,0.47364066860666715,0.3030763440438807
ENSMUSG00000053819,Camk2d,1.0568484697625424,0.47048099379348984,0.3074216759047144
ENSMUSG00000031708,Tecr,2.737996860298988,0.46806755177003956,0.31005895934671435
ENSMUSG00000097023,Mir9-3hg,1.639489001596966,0.46355882562754724,0.3165378798222129
ENSMUSG00000030654,Arl6ip1,2.0096961955059585,0.4623124310365374,0.3183035516071906
ENSMUSG00000034377,Tulp4,1.4960940363584736,0.4621693893359603,0.31866809018601
ENSMUSG00000036155,Mgat5,1.8237554713505506,0.46075846496734074,0.320263725867317
ENSMUSG00000026004,Kansl1l,1.9680368065664788,0.448916374573766,0.3365793183968824
ENSMUSG00000024921,Smarca2,1.747921595503271,0.44814776858305994,0.337793581911723
ENSMUSG00000028207,Asph,1.2111753313894087,0.4471738499317965,0.3394949941453736
ENSMUSG00000029836,Cbx3,1.0088860054279642,0.44672354486105037,0.3403570349901946
ENSMUSG00000027763,Mbnl1,1.1688265435785903,0.44673456165916375,0.34039184013232365
ENSMUSG00000056201,Cfl1,1.2229935977552187,0.4434606776515085,0.34522497748880915
ENSMUSG00000045962,Wnk1,1.2273269620893488,0.43740241198702867,0.3537918135023181
ENSMUSG00000024483,Ankhd1,1.1181064837586565,0.43634093431285104,0.3552349195620463
ENSMUSG00000029103,Lrpap1,1.0158784796944016,0.435968909045277,0.35596634198211624
ENSMUSG00000031627,Irf2,1.1816296654748843,0.43539557063445183,0.35659164367356555
ENSMUSG00000022812,Gsk3b,1.9962036747383254,0.4345723556310458,0.3574482478434143
ENSMUSG00000021910,Nisch,1.554791425975329,0.4340555294709437,0.35833751406330805
ENSMUSG00000054387,Mdm4,1.1541521961743764,0.4337517413725197,0.3589577775515275
ENSMUSG00000020994,Pnn,1.6393905160439175,0.4327470487862931,0.35998355890438755
ENSMUSG00000005871,Apc,3.239091354209324,0.43134378504977366,0.36180255944267226
ENSMUSG00000051285,Pcmtd1,1.6838075004687527,0.4277761145799459,0.3673473204415156
ENSMUSG00000040022,Rab11fip2,1.4827000011438891,0.42509172134616025,0.3709953939785794
ENSMUSG00000054611,Kdm2a,1.059606065247898,0.42351938481222173,0.3737425281392638
ENSMUSG00000023175,Bsg,1.829270662321262,0.42493803765579163,0.374731492099075
ENSMUSG00000026077,Npas2,1.5183517713474155,0.42003753462698024,0.378782015730921
ENSMUSG00000024462,Gabbr1,1.8946650695454095,0.418658745076122,0.3806864247242018
ENSMUSG00000025006,Sorbs1,1.82503578354018,0.4171607008352504,0.38308316979395374
ENSMUSG00000024811,Tnks2,1.0662045973021417,0.4149833410376295,0.38647015443236077
ENSMUSG00000046364,Rpl27a,1.3201988386140042,0.4138277683308328,0.3881597763737031
ENSMUSG00000027365,Trpm7,1.4289268891794547,0.4089408215815452,0.3952026426866787
ENSMUSG00000026034,Clk1,1.5926098783459204,0.40853864828785,0.3958600123993871
ENSMUSG00000020863,Luc7l3,2.4425402011537427,0.4061318594165251,0.3990159091698876
ENSMUSG00000078671,Chd2,1.3238428040767956,0.4054594854687705,0.4002683774283377
ENSMUSG00000022186,Oxct1,2.246652436140445,0.40411395477655165,0.40215826554939926
ENSMUSG00000037475,Thoc2,1.1514930862420691,0.40289507606296115,0.40379328598322745
ENSMUSG00000004637,Wwox,2.332630323951711,0.4010763979929266,0.4065233507746133
ENSMUSG00000029580,Actb,3.6840490828820633,0.39959697526156623,0.4087770282174005
ENSMUSG00000020716,Nf1,1.702322784441855,0.39814303678874835,0.410786641440129
ENSMUSG00000015709,Arnt2,1.6965121368119984,0.39645235944162666,0.41358432020571756
ENSMUSG00000027770,Dhx36,1.2549029169429051,0.3949131446262585,0.4161064847475349
ENSMUSG00000022340,Sybu,2.56387440250939,0.3934787197330061,0.417770558528488
ENSMUSG00000074748,Atxn7l3b,1.1051063907562657,0.3935422240962328,0.41820228949561356
ENSMUSG00000035933,Cog5,1.2021146605089545,0.39338175540357856,0.41820228949561356
ENSMUSG00000033278,Ptprm,1.7917476666098158,0.3906488369857633,0.4231727598816045
ENSMUSG00000040459,Arglu1,4.036331906136244,0.38503448783439964,0.43100657105201934
ENSMUSG00000027598,Itch,1.1901979085900964,0.38149679927340774,0.4370525801385694
ENSMUSG00000059208,Hnrnpm,1.108257928453815,0.380538884291046,0.4387914387866416
ENSMUSG00000064302,Clasp1,1.2450543616380636,0.3784708112216706,0.44167284449697586
ENSMUSG00000029629,Phf14,1.385593245838152,0.37673001739440176,0.444197821928022
ENSMUSG00000020849,Ywhae,1.6978909345546762,0.3725885035060804,0.4512008194935821
ENSMUSG00000029821,Gsdme,1.4706847636719826,0.3725203598959461,0.45135805053156847
ENSMUSG00000023456,Tpi1,1.074772840417354,0.3667610107313469,0.46100158443095673
ENSMUSG00000025964,Adam23,1.9408547939251162,0.36605242765104395,0.46157850303576875
ENSMUSG00000020598,Nrcam,5.682419439787454,0.36123850644033473,0.4693387494205724
ENSMUSG00000029614,Rpl6,1.7377775835392844,0.3565592698694691,0.4776458076214362
ENSMUSG00000015165,Hnrnpl,1.070734932742369,0.3549735605110021,0.48065315837631845
ENSMUSG00000040407,Akap9,1.2879940627671727,0.35277327569696787,0.4842329687573256
ENSMUSG00000063511,Snrnp70,5.474220980643104,0.3523586692190066,0.48441145129026303
ENSMUSG00000026740,Dnajc1,1.9743398819615774,0.3464966370797601,0.4948180167169943
ENSMUSG00000022321,Cdh10,4.313371766861436,0.3455775021305463,0.49586854326828983
ENSMUSG00000111971,Gm48678,1.6658831298139412,0.3446472087109902,0.4973691377542606
ENSMUSG00000001833,Sept7,2.543881835240562,0.34161639114091513,0.5023400240669652
ENSMUSG00000020048,Hsp90b1,1.0483787122003787,0.34120479633638745,0.5032000663722639
ENSMUSG00000027620,Rbm39,4.776253866188987,0.33829023802853264,0.5073772958532221
ENSMUSG00000032826,Ank2,13.46996757598478,0.3372911274820427,0.5090619797400355
ENSMUSG00000024975,Pdcd4,1.619102492115944,0.33545498864072537,0.5124446545684205
ENSMUSG00000056185,Snx32,1.1946297584772751,0.3335375602687132,0.5159857668376963
ENSMUSG00000100252,Mir124-2hg,1.0571439264216875,0.3306558459175536,0.5203672147223589
ENSMUSG00000037608,Bclaf1,1.1982737239400665,0.32861507027632875,0.5231682705049936
ENSMUSG00000040225,Prrc2c,1.8476874607413156,0.326103764639756,0.5272220473943481
ENSMUSG00000024843,Chka,1.703800067737581,0.3227739190919882,0.5329375953388705
ENSMUSG00000105265,Sox2ot,1.131008091207999,0.3233318193952869,0.5334604193891161
ENSMUSG00000020069,Hnrnph3,1.2943956237153196,0.32240371506282495,0.5337124033513094
ENSMUSG00000063870,Chd4,1.9357335451665987,0.32096104371728196,0.535823841065035
ENSMUSG00000021413,Prpf4b,4.301061072730384,0.3207181910583352,0.5359900936435845
ENSMUSG00000019877,Serinc1,1.2324482108478665,0.31745988745538106,0.5419928422917143
ENSMUSG00000032228,Tcf12,1.759739861869081,0.3118327557969517,0.5511340441400183
ENSMUSG00000027351,Spred1,1.9707944020518344,0.311706130994156,0.5512334382088824
ENSMUSG00000039428,Tmem135,1.1059927607337015,0.30187133946686917,0.5685830677887165
ENSMUSG00000037234,Hook3,1.1415460453841793,0.30153834584148304,0.5690602446496371
ENSMUSG00000028524,Sgip1,3.7478677212574363,0.2995474792382369,0.5719835526993151
ENSMUSG00000028080,Lrba,1.4186843916624194,0.2984829622524853,0.5742113058567524
ENSMUSG00000030695,Aldoa,2.406297517631926,0.2977932862497099,0.5752058918628441
ENSMUSG00000036893,Ehmt1,1.1243110736007067,0.2974830498151562,0.5759706431272404
ENSMUSG00000092341,Malat1,1154.0989154901772,0.29504938668374514,0.5798714430226772
ENSMUSG00000042331,Specc1,1.6922772580309164,0.2916475642598191,0.5864286958736069
ENSMUSG00000021764,Ndufs4,1.0158784796944016,0.2836802482151633,0.601056739453451
ENSMUSG00000024283,Wac,1.085015337934389,0.2828662166168352,0.6025950505042557
ENSMUSG00000023861,Mpc1,1.046310515586362,0.27933893983969726,0.609537722788711
ENSMUSG00000042605,Atxn2,1.2598271945953259,0.2787577647368506,0.6102321545592647
ENSMUSG00000024639,Gnaq,2.246553950587397,0.27639894917261465,0.6141728583636832
ENSMUSG00000019505,Ubb,3.476146080396859,0.27620060538798974,0.6143620169201615
ENSMUSG00000097589,Dleu2,1.6640119043060213,0.2758288749138879,0.6152675981665536
ENSMUSG00000004535,Tax1bp1,1.1120003794696547,0.27420746232200266,0.6181514518323458
ENSMUSG00000027706,Sec62,2.2578797891879643,0.27189707923688,0.6219193752195704
ENSMUSG00000020390,Ube2b,1.9950218481017445,0.26223155877616033,0.6397016879348532
ENSMUSG00000032959,Pebp1,1.3027668957244347,0.2609324030476147,0.64232365525908
ENSMUSG00000000538,Tom1l2,1.5095865571261065,0.2578909505927056,0.6475430815172565
ENSMUSG00000037210,Fam193a,1.08619716457097,0.2468230717805674,0.6651424753818368
ENSMUSG00000003119,Cdk12,1.541988304079035,0.23999962853071205,0.6769673007154365
ENSMUSG00000042302,Ehbp1,1.8210963614182434,0.2399132963778038,0.677024396737267
ENSMUSG00000019841,Rev3l,1.3308352783432331,0.23903749118580184,0.6790497513576594
ENSMUSG00000059439,Bcas3,1.6513072679627758,0.23855522260429324,0.6797523646150798
ENSMUSG00000032294,Pkm,1.0374468158120045,0.23463885898692752,0.6869897553262432
ENSMUSG00000021488,Nsd1,1.9931506225938247,0.2336436248494057,0.6880415969744825
ENSMUSG00000024576,Csnk1a1,2.126106119209185,0.2332485752726675,0.6883898931603153
ENSMUSG00000020315,Sptbn1,3.040741450369816,0.2308676017476825,0.6924428093170607
ENSMUSG00000037487,Ubr5,1.4292223458385998,0.23007746956828656,0.6939647003106237
ENSMUSG00000027346,Gpcpd1,1.1197807381604796,0.2286749473163629,0.6966388953431683
ENSMUSG00000029673,Auts2,10.749895086340604,0.22343468823261503,0.7055447057936031
ENSMUSG00000026743,Mllt10,1.8677785135631921,0.21733788497320194,0.7175587739398573
ENSMUSG00000038784,Cnot4,1.7118758830875511,0.21687385136320103,0.7184843699311539
ENSMUSG00000047187,Rab2a,1.6832165871504623,0.20915126205203438,0.7318815559882537
ENSMUSG00000026878,Rab14,1.1591749593798457,0.209136559338902,0.7321252690490229
ENSMUSG00000036257,Pnpla8,1.0839319968508565,0.2049305009976194,0.7391889159292859
ENSMUSG00000046447,Camk2n1,3.127999650370712,0.20179962598576973,0.7455448501551123
ENSMUSG00000026425,Srgap2,1.6434284237189025,0.19911647670533494,0.7503666903203023
ENSMUSG00000032407,U2surp,1.1701068557682197,0.19683913182646684,0.754293642048995
ENSMUSG00000032383,Ppib,1.2113723024955056,0.1926966652031485,0.7619386294493302
ENSMUSG00000020954,Strn3,1.9829081250767895,0.19257870195810745,0.7619386294493302
ENSMUSG00000066687,Zbtb16,1.5318442921150484,0.19127438422920207,0.7646161316319179
ENSMUSG00000028053,Ash1l,1.7051788654802589,0.18662954117380726,0.7731549387578359
ENSMUSG00000040481,Bptf,1.001007161184091,0.18368794733363916,0.7786174849617472
ENSMUSG00000044477,Zfand3,1.4189798483215645,0.18320628772377423,0.779326074209132
ENSMUSG00000031996,Aplp2,1.5174654013699798,0.18088028019029795,0.78357646877086
ENSMUSG00000000560,Gabra2,1.4436997221367167,0.17617145428062597,0.7909840973098861
ENSMUSG00000018501,Ncor1,2.4486463054427445,0.17573418284946052,0.7913059072346205
ENSMUSG00000064138,Fam172a,1.8062250429079327,0.1757775995971037,0.7913059072346205
ENSMUSG00000020402,Vdac1,1.1605537571225235,0.17359007356764736,0.7956553457494956
ENSMUSG00000009013,Dynll1,1.1401672476415015,0.1696935854537185,0.8033592451661504
ENSMUSG00000030257,Srgap3,2.2886072817390697,0.16489696012858035,0.8119234628093427
ENSMUSG00000033981,Gria2,15.763006707611028,0.16442808634245454,0.812404873972164
